Country/Region,var,value
China,6/26/20,932
China,6/26/20,155
China,6/26/20,154
China,6/26/20,46
China,6/26/20,75
China,6/26/20,18
China,6/26/20,319
China,6/26/20,792
China,6/26/20,706
China,6/26/20,198
China,6/26/20,589
China,6/26/20,198
China,6/26/20,1
China,6/26/20,76
China,6/26/20,185
China,6/26/20,1269
Colombia,6/26/20,80811
Congo (Brazzaville),6/26/20,1087
Congo (Kinshasa),6/26/20,6552
Costa Rica,6/26/20,2836
Cote d'Ivoire,6/26/20,8739
Croatia,6/26/20,2539
Diamond Princess,6/26/20,712
Cuba,6/26/20,2325
Cyprus,6/26/20,992
Czechia,6/26/20,11038
Denmark,6/26/20,187
Denmark,6/26/20,13
Denmark,6/26/20,12675
Djibouti,6/26/20,4643
Dominican Republic,6/26/20,29764
Ecuador,6/26/20,53856
Egypt,6/26/20,62755
El Salvador,6/26/20,5517
Equatorial Guinea,6/26/20,2001
Eritrea,6/26/20,167
Estonia,6/26/20,1986
Eswatini,6/26/20,728
Ethiopia,6/26/20,5425
Fiji,6/26/20,18
Finland,6/26/20,7191
France,6/26/20,3270
France,6/26/20,60
France,6/26/20,182
France,6/26/20,2508
France,6/26/20,21
France,6/26/20,517
France,6/26/20,6
France,6/26/20,42
France,6/26/20,242
France,6/26/20,193346
Gabon,6/26/20,5209
Gambia,6/26/20,43
Georgia,6/26/20,919
Germany,6/26/20,194036
Ghana,6/26/20,15834
Greece,6/26/20,3343
Guatemala,6/26/20,15828
Guinea,6/26/20,5260
Guyana,6/26/20,215
Haiti,6/26/20,5722
Holy See,6/26/20,12
Honduras,6/26/20,15994
Hungary,6/26/20,4127
Iceland,6/26/20,1832
India,6/26/20,508953
Indonesia,6/26/20,51427
Iran,6/26/20,217724
Iraq,6/26/20,41193
Ireland,6/26/20,25414
Israel,6/26/20,22800
Italy,6/26/20,239961
Jamaica,6/26/20,686
Japan,6/26/20,18162
Jordan,6/26/20,1104
Kazakhstan,6/26/20,20319
Kenya,6/26/20,5533
"Korea, South",6/26/20,12653
Kuwait,6/26/20,43703
Kyrgyzstan,6/26/20,4446
Latvia,6/26/20,1112
Lebanon,6/26/20,1697
Liberia,6/26/20,684
Liechtenstein,6/26/20,82
Lithuania,6/26/20,1808
Luxembourg,6/26/20,4173
Madagascar,6/26/20,1922
Malaysia,6/26/20,8606
Maldives,6/26/20,2283
Malta,6/26/20,670
Mauritania,6/26/20,3907
Mauritius,6/26/20,341
Mexico,6/26/20,208392
Moldova,6/26/20,15776
Monaco,6/26/20,102
Mongolia,6/26/20,219
Montenegro,6/26/20,439
Morocco,6/26/20,11633
Namibia,6/26/20,121
Nepal,6/26/20,11755
Netherlands,6/26/20,101
Netherlands,6/26/20,23
Netherlands,6/26/20,77
Netherlands,6/26/20,50005
New Zealand,6/26/20,1522
Nicaragua,6/26/20,2170
Niger,6/26/20,1059
Nigeria,6/26/20,23298
North Macedonia,6/26/20,5758
Norway,6/26/20,8832
Oman,6/26/20,36034
Pakistan,6/26/20,198883
Panama,6/26/20,29905
Papua New Guinea,6/26/20,11
Paraguay,6/26/20,1711
Peru,6/26/20,272364
Philippines,6/26/20,34073
Poland,6/26/20,33395
Portugal,6/26/20,40866
Qatar,6/26/20,92784
Romania,6/26/20,25697
Russia,6/26/20,619936
Rwanda,6/26/20,858
Saint Lucia,6/26/20,19
Saint Vincent and the Grenadines,6/26/20,29
San Marino,6/26/20,698
Saudi Arabia,6/26/20,174577
Senegal,6/26/20,6354
Serbia,6/26/20,13565
Seychelles,6/26/20,11
Singapore,6/26/20,42955
Slovakia,6/26/20,1643
Slovenia,6/26/20,1558
Somalia,6/26/20,2878
South Africa,6/26/20,124590
Spain,6/26/20,247905
Sri Lanka,6/26/20,2014
Sudan,6/26/20,9257
Suriname,6/26/20,389
Sweden,6/26/20,65137
Switzerland,6/26/20,31486
Taiwan*,6/26/20,447
Tanzania,6/26/20,509
Thailand,6/26/20,3162
Togo,6/26/20,591
Trinidad and Tobago,6/26/20,124
Tunisia,6/26/20,1164
Turkey,6/26/20,194511
Uganda,6/26/20,833
Ukraine,6/26/20,41975
United Arab Emirates,6/26/20,46973
United Kingdom,6/26/20,146
United Kingdom,6/26/20,196
United Kingdom,6/26/20,571
United Kingdom,6/26/20,176
United Kingdom,6/26/20,336
United Kingdom,6/26/20,11
United Kingdom,6/26/20,281675
Uruguay,6/26/20,919
US,6/26/20,2467554
Uzbekistan,6/26/20,7427
Venezuela,6/26/20,4779
Vietnam,6/26/20,353
Zambia,6/26/20,1531
Zimbabwe,6/26/20,561
Canada,6/26/20,0
Dominica,6/26/20,18
Grenada,6/26/20,23
Mozambique,6/26/20,816
Syria,6/26/20,255
Timor-Leste,6/26/20,24
Belize,6/26/20,24
Laos,6/26/20,19
Libya,6/26/20,713
West Bank and Gaza,6/26/20,1557
Guinea-Bissau,6/26/20,1614
Mali,6/26/20,2060
Saint Kitts and Nevis,6/26/20,15
Canada,6/26/20,5
Canada,6/26/20,11
Kosovo,6/26/20,2169
Burma,6/26/20,293
United Kingdom,6/26/20,3
United Kingdom,6/26/20,8
United Kingdom,6/26/20,16
MS Zaandam,6/26/20,9
Botswana,6/26/20,92
Burundi,6/26/20,144
Sierra Leone,6/26/20,1394
Netherlands,6/26/20,7
Malawi,6/26/20,1005
United Kingdom,6/26/20,13
France,6/26/20,1
South Sudan,6/26/20,1942
Western Sahara,6/26/20,10
Sao Tome and Principe,6/26/20,712
Yemen,6/26/20,1089
Comoros,6/26/20,272
Tajikistan,6/26/20,5747
Lesotho,6/26/20,24
Afghanistan,6/27/20,30616
Albania,6/27/20,2330
Algeria,6/27/20,12968
Andorra,6/27/20,855
Angola,6/27/20,259
Antigua and Barbuda,6/27/20,65
Argentina,6/27/20,57744
Armenia,6/27/20,23909
Australia,6/27/20,108
Australia,6/27/20,3177
Australia,6/27/20,29
Australia,6/27/20,1067
Australia,6/27/20,440
Australia,6/27/20,228
Australia,6/27/20,2028
Australia,6/27/20,609
Austria,6/27/20,17580
Azerbaijan,6/27/20,15890
Bahamas,6/27/20,104
Bahrain,6/27/20,25267
Bangladesh,6/27/20,133978
Barbados,6/27/20,97
Belarus,6/27/20,61095
Belgium,6/27/20,61209
Benin,6/27/20,1124
Bhutan,6/27/20,75
Bolivia,6/27/20,30676
Bosnia and Herzegovina,6/27/20,3935
Brazil,6/27/20,1313667
Brunei,6/27/20,141
Bulgaria,6/27/20,4625
Burkina Faso,6/27/20,941
Cabo Verde,6/27/20,1091
Cambodia,6/27/20,141
Cameroon,6/27/20,12592
Canada,6/27/20,7957
Canada,6/27/20,2878
Canada,6/27/20,13
Canada,6/27/20,322
Canada,6/27/20,165
Canada,6/27/20,261
Canada,6/27/20,1061
Canada,6/27/20,36322
Canada,6/27/20,27
Canada,6/27/20,55079
Canada,6/27/20,777
Central African Republic,6/27/20,3429
Chad,6/27/20,865
Chile,6/27/20,267766
China,6/27/20,991
China,6/27/20,905
China,6/27/20,582
China,6/27/20,363
China,6/27/20,163
China,6/27/20,1637
China,6/27/20,254
China,6/27/20,147
China,6/27/20,171
China,6/27/20,349
China,6/27/20,947
China,6/27/20,1276
China,6/27/20,1197
China,6/27/20,68135
China,6/27/20,1019
China,6/27/20,238
China,6/27/20,654
China,6/27/20,932
China,6/27/20,155
China,6/27/20,154
China,6/27/20,46
China,6/27/20,75
China,6/27/20,18
China,6/27/20,320
China,6/27/20,792
China,6/27/20,707
China,6/27/20,198
China,6/27/20,589
China,6/27/20,198
China,6/27/20,1
China,6/27/20,76
China,6/27/20,185
China,6/27/20,1269
Colombia,6/27/20,84660
Congo (Brazzaville),6/27/20,1087
Congo (Kinshasa),6/27/20,6690
Costa Rica,6/27/20,2979
Cote d'Ivoire,6/27/20,8944
Croatia,6/27/20,2624
Diamond Princess,6/27/20,712
Cuba,6/27/20,2330
Cyprus,6/27/20,994
Czechia,6/27/20,11298
Denmark,6/27/20,187
Denmark,6/27/20,13
Denmark,6/27/20,12675
Djibouti,6/27/20,4643
Dominican Republic,6/27/20,30619
Ecuador,6/27/20,54574
Egypt,6/27/20,63923
El Salvador,6/27/20,5727
Equatorial Guinea,6/27/20,2001
Eritrea,6/27/20,191
Estonia,6/27/20,1986
Eswatini,6/27/20,745
Ethiopia,6/27/20,5570
Fiji,6/27/20,18
Finland,6/27/20,7198
France,6/27/20,3461
France,6/27/20,60
France,6/27/20,182
France,6/27/20,2508
France,6/27/20,21
France,6/27/20,520
France,6/27/20,6
France,6/27/20,42
France,6/27/20,242
France,6/27/20,193152
Gabon,6/27/20,5209
Gambia,6/27/20,44
Georgia,6/27/20,921
Germany,6/27/20,194458
Ghana,6/27/20,16431
Greece,6/27/20,3366
Guatemala,6/27/20,16397
Guinea,6/27/20,5291
Guyana,6/27/20,230
Haiti,6/27/20,5777
Holy See,6/27/20,12
Honduras,6/27/20,17007
Hungary,6/27/20,4138
Iceland,6/27/20,1836
India,6/27/20,528859
Indonesia,6/27/20,52812
Iran,6/27/20,220180
Iraq,6/27/20,43262
Ireland,6/27/20,25437
Israel,6/27/20,23421
Italy,6/27/20,240136
Jamaica,6/27/20,690
Japan,6/27/20,18254
Jordan,6/27/20,1111
Kazakhstan,6/27/20,20319
Kenya,6/27/20,5811
"Korea, South",6/27/20,12715
Kuwait,6/27/20,44391
Kyrgyzstan,6/27/20,4513
Latvia,6/27/20,1115
Lebanon,6/27/20,1719
Liberia,6/27/20,729
Liechtenstein,6/27/20,82
Lithuania,6/27/20,1813
Luxembourg,6/27/20,4217
Madagascar,6/27/20,2005
Malaysia,6/27/20,8616
Maldives,6/27/20,2305
Malta,6/27/20,670
Mauritania,6/27/20,4025
Mauritius,6/27/20,341
Mexico,6/27/20,212802
Moldova,6/27/20,16080
Monaco,6/27/20,103
Mongolia,6/27/20,219
Montenegro,6/27/20,469
Morocco,6/27/20,11877
Namibia,6/27/20,136
Nepal,6/27/20,12309
Netherlands,6/27/20,101
Netherlands,6/27/20,23
Netherlands,6/27/20,77
Netherlands,6/27/20,50074
New Zealand,6/27/20,1526
Nicaragua,6/27/20,2170
Niger,6/27/20,1062
Nigeria,6/27/20,24077
North Macedonia,6/27/20,5906
Norway,6/27/20,8846
Oman,6/27/20,36953
Pakistan,6/27/20,202955
Panama,6/27/20,30658
Papua New Guinea,6/27/20,11
Paraguay,6/27/20,1942
Peru,6/27/20,275989
Philippines,6/27/20,34803
Poland,6/27/20,33714
Portugal,6/27/20,41189
Qatar,6/27/20,93663
Romania,6/27/20,26022
Russia,6/27/20,626779
Rwanda,6/27/20,878
Saint Lucia,6/27/20,19
Saint Vincent and the Grenadines,6/27/20,29
San Marino,6/27/20,698
Saudi Arabia,6/27/20,178504
Senegal,6/27/20,6459
Serbia,6/27/20,13792
Seychelles,6/27/20,20
Singapore,6/27/20,43246
Slovakia,6/27/20,1657
Slovenia,6/27/20,1572
Somalia,6/27/20,2878
South Africa,6/27/20,131800
Spain,6/27/20,248469
Sri Lanka,6/27/20,2033
Sudan,6/27/20,9257
Suriname,6/27/20,467
Sweden,6/27/20,65137
Switzerland,6/27/20,31555
Taiwan*,6/27/20,447
Tanzania,6/27/20,509
Thailand,6/27/20,3162
Togo,6/27/20,615
Trinidad and Tobago,6/27/20,126
Tunisia,6/27/20,1168
Turkey,6/27/20,195883
Uganda,6/27/20,848
Ukraine,6/27/20,42932
United Arab Emirates,6/27/20,47360
United Kingdom,6/27/20,146
United Kingdom,6/27/20,196
United Kingdom,6/27/20,571
United Kingdom,6/27/20,177
United Kingdom,6/27/20,336
United Kingdom,6/27/20,11
United Kingdom,6/27/20,282308
Uruguay,6/27/20,924
US,6/27/20,2510259
Uzbekistan,6/27/20,7682
Venezuela,6/27/20,5130
Vietnam,6/27/20,355
Zambia,6/27/20,1531
Zimbabwe,6/27/20,567
Canada,6/27/20,0
Dominica,6/27/20,18
Grenada,6/27/20,23
Mozambique,6/27/20,839
Syria,6/27/20,256
Timor-Leste,6/27/20,24
Belize,6/27/20,24
Laos,6/27/20,19
Libya,6/27/20,727
West Bank and Gaza,6/27/20,1815
Guinea-Bissau,6/27/20,1614
Mali,6/27/20,2118
Saint Kitts and Nevis,6/27/20,15
Canada,6/27/20,5
Canada,6/27/20,11
Kosovo,6/27/20,2169
Burma,6/27/20,296
United Kingdom,6/27/20,3
United Kingdom,6/27/20,8
United Kingdom,6/27/20,16
MS Zaandam,6/27/20,9
Botswana,6/27/20,92
Burundi,6/27/20,170
Sierra Leone,6/27/20,1410
Netherlands,6/27/20,7
Malawi,6/27/20,1038
United Kingdom,6/27/20,13
France,6/27/20,1
South Sudan,6/27/20,1942
Western Sahara,6/27/20,10
Sao Tome and Principe,6/27/20,713
Yemen,6/27/20,1103
Comoros,6/27/20,272
Tajikistan,6/27/20,5799
Lesotho,6/27/20,24
Afghanistan,6/28/20,30967
Albania,6/28/20,2402
Algeria,6/28/20,13273
Andorra,6/28/20,855
Angola,6/28/20,267
Antigua and Barbuda,6/28/20,69
Argentina,6/28/20,59933
Armenia,6/28/20,24645
Australia,6/28/20,108
Australia,6/28/20,3184
Australia,6/28/20,29
Australia,6/28/20,1067
Australia,6/28/20,440
Australia,6/28/20,228
Australia,6/28/20,2099
Australia,6/28/20,609
Austria,6/28/20,17654
Azerbaijan,6/28/20,16424
Bahamas,6/28/20,104
Bahrain,6/28/20,25705
Bangladesh,6/28/20,137787
Barbados,6/28/20,97
Belarus,6/28/20,61475
Belgium,6/28/20,61295
Benin,6/28/20,1149
Bhutan,6/28/20,76
Bolivia,6/28/20,31524
Bosnia and Herzegovina,6/28/20,3935
Brazil,6/28/20,1344143
Brunei,6/28/20,141
Bulgaria,6/28/20,4691
Burkina Faso,6/28/20,959
Cabo Verde,6/28/20,1155
Cambodia,6/28/20,141
Cameroon,6/28/20,12592
Canada,6/28/20,7996
Canada,6/28/20,2878
Canada,6/28/20,13
Canada,6/28/20,322
Canada,6/28/20,165
Canada,6/28/20,261
Canada,6/28/20,1061
Canada,6/28/20,36597
Canada,6/28/20,27
Canada,6/28/20,55079
Canada,6/28/20,778
Central African Republic,6/28/20,3429
Chad,6/28/20,866
Chile,6/28/20,271982
China,6/28/20,991
China,6/28/20,912
China,6/28/20,582
China,6/28/20,363
China,6/28/20,163
China,6/28/20,1637
China,6/28/20,254
China,6/28/20,147
China,6/28/20,171
China,6/28/20,349
China,6/28/20,947
China,6/28/20,1276
China,6/28/20,1199
China,6/28/20,68135
China,6/28/20,1019
China,6/28/20,238
China,6/28/20,654
China,6/28/20,932
China,6/28/20,155
China,6/28/20,155
China,6/28/20,46
China,6/28/20,75
China,6/28/20,18
China,6/28/20,320
China,6/28/20,792
China,6/28/20,708
China,6/28/20,198
China,6/28/20,592
China,6/28/20,198
China,6/28/20,1
China,6/28/20,76
China,6/28/20,185
China,6/28/20,1269
Colombia,6/28/20,91995
Congo (Brazzaville),6/28/20,1087
Congo (Kinshasa),6/28/20,6827
Costa Rica,6/28/20,3130
Cote d'Ivoire,6/28/20,9101
Croatia,6/28/20,2691
Diamond Princess,6/28/20,712
Cuba,6/28/20,2332
Cyprus,6/28/20,994
Czechia,6/28/20,11603
Denmark,6/28/20,187
Denmark,6/28/20,13
Denmark,6/28/20,12675
Djibouti,6/28/20,4643
Dominican Republic,6/28/20,31373
Ecuador,6/28/20,55255
Egypt,6/28/20,65188
El Salvador,6/28/20,5934
Equatorial Guinea,6/28/20,2001
Eritrea,6/28/20,191
Estonia,6/28/20,1987
Eswatini,6/28/20,781
Ethiopia,6/28/20,5689
Fiji,6/28/20,18
Finland,6/28/20,7198
France,6/28/20,3461
France,6/28/20,62
France,6/28/20,182
France,6/28/20,2508
France,6/28/20,21
France,6/28/20,521
France,6/28/20,6
France,6/28/20,43
France,6/28/20,242
France,6/28/20,192429
Gabon,6/28/20,5209
Gambia,6/28/20,45
Georgia,6/28/20,924
Germany,6/28/20,194693
Ghana,6/28/20,16742
Greece,6/28/20,3376
Guatemala,6/28/20,16930
Guinea,6/28/20,5342
Guyana,6/28/20,230
Haiti,6/28/20,5777
Holy See,6/28/20,12
Honduras,6/28/20,18082
Hungary,6/28/20,4142
Iceland,6/28/20,1838
India,6/28/20,548318
Indonesia,6/28/20,54010
Iran,6/28/20,222669
Iraq,6/28/20,45402
Ireland,6/28/20,25439
Israel,6/28/20,23755
Italy,6/28/20,240310
Jamaica,6/28/20,696
Japan,6/28/20,18366
Jordan,6/28/20,1121
Kazakhstan,6/28/20,21327
Kenya,6/28/20,6070
"Korea, South",6/28/20,12757
Kuwait,6/28/20,44942
Kyrgyzstan,6/28/20,5017
Latvia,6/28/20,1116
Lebanon,6/28/20,1740
Liberia,6/28/20,768
Liechtenstein,6/28/20,82
Lithuania,6/28/20,1815
Luxembourg,6/28/20,4242
Madagascar,6/28/20,2078
Malaysia,6/28/20,8634
Maldives,6/28/20,2324
Malta,6/28/20,670
Mauritania,6/28/20,4149
Mauritius,6/28/20,341
Mexico,6/28/20,216852
Moldova,6/28/20,16250
Monaco,6/28/20,103
Mongolia,6/28/20,220
Montenegro,6/28/20,481
Morocco,6/28/20,12052
Namibia,6/28/20,183
Nepal,6/28/20,12772
Netherlands,6/28/20,101
Netherlands,6/28/20,23
Netherlands,6/28/20,77
Netherlands,6/28/20,50147
New Zealand,6/28/20,1528
Nicaragua,6/28/20,2170
Niger,6/28/20,1074
Nigeria,6/28/20,24567
North Macedonia,6/28/20,6080
Norway,6/28/20,8855
Oman,6/28/20,38150
Pakistan,6/28/20,206512
Panama,6/28/20,31686
Papua New Guinea,6/28/20,11
Paraguay,6/28/20,2127
Peru,6/28/20,279419
Philippines,6/28/20,35455
Poland,6/28/20,33907
Portugal,6/28/20,41646
Qatar,6/28/20,94413
Romania,6/28/20,26313
Russia,6/28/20,633563
Rwanda,6/28/20,900
Saint Lucia,6/28/20,19
Saint Vincent and the Grenadines,6/28/20,29
San Marino,6/28/20,698
Saudi Arabia,6/28/20,182493
Senegal,6/28/20,6586
Serbia,6/28/20,14046
Seychelles,6/28/20,70
Singapore,6/28/20,43459
Slovakia,6/28/20,1664
Slovenia,6/28/20,1581
Somalia,6/28/20,2894
South Africa,6/28/20,138134
Spain,6/28/20,248770
Sri Lanka,6/28/20,2037
Sudan,6/28/20,9257
Suriname,6/28/20,490
Sweden,6/28/20,65137
Switzerland,6/28/20,31617
Taiwan*,6/28/20,447
Tanzania,6/28/20,509
Thailand,6/28/20,3162
Togo,6/28/20,642
Trinidad and Tobago,6/28/20,126
Tunisia,6/28/20,1169
Turkey,6/28/20,197239
Uganda,6/28/20,859
Ukraine,6/28/20,43856
United Arab Emirates,6/28/20,47797
United Kingdom,6/28/20,146
United Kingdom,6/28/20,196
United Kingdom,6/28/20,571
United Kingdom,6/28/20,177
United Kingdom,6/28/20,336
United Kingdom,6/28/20,11
United Kingdom,6/28/20,282703
Uruguay,6/28/20,929
US,6/28/20,2549294
Uzbekistan,6/28/20,7948
Venezuela,6/28/20,5297
Vietnam,6/28/20,355
Zambia,6/28/20,1557
Zimbabwe,6/28/20,567
Canada,6/28/20,0
Dominica,6/28/20,18
Grenada,6/28/20,23
Mozambique,6/28/20,859
Syria,6/28/20,256
Timor-Leste,6/28/20,24
Belize,6/28/20,24
Laos,6/28/20,19
Libya,6/28/20,762
West Bank and Gaza,6/28/20,1990
Guinea-Bissau,6/28/20,1614
Mali,6/28/20,2147
Saint Kitts and Nevis,6/28/20,15
Canada,6/28/20,5
Canada,6/28/20,11
Kosovo,6/28/20,2169
Burma,6/28/20,299
United Kingdom,6/28/20,3
United Kingdom,6/28/20,8
United Kingdom,6/28/20,28
MS Zaandam,6/28/20,9
Botswana,6/28/20,92
Burundi,6/28/20,170
Sierra Leone,6/28/20,1427
Netherlands,6/28/20,7
Malawi,6/28/20,1146
United Kingdom,6/28/20,13
France,6/28/20,1
South Sudan,6/28/20,1989
Western Sahara,6/28/20,10
Sao Tome and Principe,6/28/20,713
Yemen,6/28/20,1118
Comoros,6/28/20,272
Tajikistan,6/28/20,5849
Lesotho,6/28/20,27
Afghanistan,6/29/20,31238
Albania,6/29/20,2466
Algeria,6/29/20,13571
Andorra,6/29/20,855
Angola,6/29/20,276
Antigua and Barbuda,6/29/20,69
Argentina,6/29/20,62268
Armenia,6/29/20,25127
Australia,6/29/20,108
Australia,6/29/20,3189
Australia,6/29/20,29
Australia,6/29/20,1067
Australia,6/29/20,443
Australia,6/29/20,228
Australia,6/29/20,2159
Australia,6/29/20,611
Austria,6/29/20,17723
Azerbaijan,6/29/20,16968
Bahamas,6/29/20,104
Bahrain,6/29/20,26239
Bangladesh,6/29/20,141801
Barbados,6/29/20,97
Belarus,6/29/20,61790
Belgium,6/29/20,61361
Benin,6/29/20,1187
Bhutan,6/29/20,77
Bolivia,6/29/20,32125
Bosnia and Herzegovina,6/29/20,4325
Brazil,6/29/20,1368195
Brunei,6/29/20,141
Bulgaria,6/29/20,4831
Burkina Faso,6/29/20,959
Cabo Verde,6/29/20,1165
Cambodia,6/29/20,141
Cameroon,6/29/20,12592
Canada,6/29/20,8067
Canada,6/29/20,2904
Canada,6/29/20,13
Canada,6/29/20,324
Canada,6/29/20,165
Canada,6/29/20,261
Canada,6/29/20,1061
Canada,6/29/20,36823
Canada,6/29/20,27
Canada,6/29/20,55390
Canada,6/29/20,779
Central African Republic,6/29/20,3613
Chad,6/29/20,866
Chile,6/29/20,275999
China,6/29/20,991
China,6/29/20,919
China,6/29/20,582
China,6/29/20,363
China,6/29/20,164
China,6/29/20,1641
China,6/29/20,254
China,6/29/20,147
China,6/29/20,171
China,6/29/20,349
China,6/29/20,947
China,6/29/20,1276
China,6/29/20,1203
China,6/29/20,68135
China,6/29/20,1019
China,6/29/20,238
China,6/29/20,654
China,6/29/20,932
China,6/29/20,155
China,6/29/20,155
China,6/29/20,46
China,6/29/20,75
China,6/29/20,18
China,6/29/20,320
China,6/29/20,792
China,6/29/20,712
China,6/29/20,198
China,6/29/20,595
China,6/29/20,198
China,6/29/20,1
China,6/29/20,76
China,6/29/20,185
China,6/29/20,1269
Colombia,6/29/20,91995
Congo (Brazzaville),6/29/20,1087
Congo (Kinshasa),6/29/20,6939
Costa Rica,6/29/20,3269
Cote d'Ivoire,6/29/20,9214
Croatia,6/29/20,2725
Diamond Princess,6/29/20,712
Cuba,6/29/20,2340
Cyprus,6/29/20,996
Czechia,6/29/20,11805
Denmark,6/29/20,187
Denmark,6/29/20,13
Denmark,6/29/20,12751
Djibouti,6/29/20,4656
Dominican Republic,6/29/20,31816
Ecuador,6/29/20,55665
Egypt,6/29/20,66754
El Salvador,6/29/20,6173
Equatorial Guinea,6/29/20,2001
Eritrea,6/29/20,191
Estonia,6/29/20,1987
Eswatini,6/29/20,795
Ethiopia,6/29/20,5846
Fiji,6/29/20,18
Finland,6/29/20,7209
France,6/29/20,3774
France,6/29/20,62
France,6/29/20,182
France,6/29/20,2560
France,6/29/20,21
France,6/29/20,522
France,6/29/20,6
France,6/29/20,43
France,6/29/20,242
France,6/29/20,194109
Gabon,6/29/20,5394
Gambia,6/29/20,47
Georgia,6/29/20,926
Germany,6/29/20,195042
Ghana,6/29/20,17351
Greece,6/29/20,3390
Guatemala,6/29/20,17409
Guinea,6/29/20,5351
Guyana,6/29/20,235
Haiti,6/29/20,5933
Holy See,6/29/20,12
Honduras,6/29/20,18818
Hungary,6/29/20,4145
Iceland,6/29/20,1840
India,6/29/20,566840
Indonesia,6/29/20,55092
Iran,6/29/20,225205
Iraq,6/29/20,47151
Ireland,6/29/20,25462
Israel,6/29/20,24441
Italy,6/29/20,240436
Jamaica,6/29/20,698
Japan,6/29/20,18476
Jordan,6/29/20,1128
Kazakhstan,6/29/20,21819
Kenya,6/29/20,6190
"Korea, South",6/29/20,12800
Kuwait,6/29/20,45524
Kyrgyzstan,6/29/20,5296
Latvia,6/29/20,1117
Lebanon,6/29/20,1745
Liberia,6/29/20,770
Liechtenstein,6/29/20,82
Lithuania,6/29/20,1816
Luxembourg,6/29/20,4256
Madagascar,6/29/20,2138
Malaysia,6/29/20,8637
Maldives,6/29/20,2337
Malta,6/29/20,670
Mauritania,6/29/20,4237
Mauritius,6/29/20,341
Mexico,6/29/20,220657
Moldova,6/29/20,16357
Monaco,6/29/20,103
Mongolia,6/29/20,220
Montenegro,6/29/20,501
Morocco,6/29/20,12290
Namibia,6/29/20,196
Nepal,6/29/20,13248
Netherlands,6/29/20,103
Netherlands,6/29/20,23
Netherlands,6/29/20,77
Netherlands,6/29/20,50223
New Zealand,6/29/20,1528
Nicaragua,6/29/20,2170
Niger,6/29/20,1075
Nigeria,6/29/20,25133
North Macedonia,6/29/20,6209
Norway,6/29/20,8862
Oman,6/29/20,39060
Pakistan,6/29/20,209337
Panama,6/29/20,32785
Papua New Guinea,6/29/20,11
Paraguay,6/29/20,2191
Peru,6/29/20,282365
Philippines,6/29/20,36438
Poland,6/29/20,34154
Portugal,6/29/20,41912
Qatar,6/29/20,95106
Romania,6/29/20,26582
Russia,6/29/20,640246
Rwanda,6/29/20,1001
Saint Lucia,6/29/20,19
Saint Vincent and the Grenadines,6/29/20,29
San Marino,6/29/20,698
Saudi Arabia,6/29/20,186436
Senegal,6/29/20,6698
Serbia,6/29/20,14288
Seychelles,6/29/20,77
Singapore,6/29/20,43661
Slovakia,6/29/20,1665
Slovenia,6/29/20,1585
Somalia,6/29/20,2904
South Africa,6/29/20,144264
Spain,6/29/20,248970
Sri Lanka,6/29/20,2039
Sudan,6/29/20,9257
Suriname,6/29/20,501
Sweden,6/29/20,67667
Switzerland,6/29/20,31652
Taiwan*,6/29/20,447
Tanzania,6/29/20,509
Thailand,6/29/20,3169
Togo,6/29/20,643
Trinidad and Tobago,6/29/20,126
Tunisia,6/29/20,1172
Turkey,6/29/20,198613
Uganda,6/29/20,870
Ukraine,6/29/20,44538
United Arab Emirates,6/29/20,48246
United Kingdom,6/29/20,146
United Kingdom,6/29/20,199
United Kingdom,6/29/20,571
United Kingdom,6/29/20,177
United Kingdom,6/29/20,336
United Kingdom,6/29/20,11
United Kingdom,6/29/20,283307
Uruguay,6/29/20,932
US,6/29/20,2590668
Uzbekistan,6/29/20,8222
Venezuela,6/29/20,5530
Vietnam,6/29/20,355
Zambia,6/29/20,1568
Zimbabwe,6/29/20,574
Canada,6/29/20,0
Dominica,6/29/20,18
Grenada,6/29/20,23
Mozambique,6/29/20,883
Syria,6/29/20,269
Timor-Leste,6/29/20,24
Belize,6/29/20,24
Laos,6/29/20,19
Libya,6/29/20,802
West Bank and Gaza,6/29/20,2185
Guinea-Bissau,6/29/20,1654
Mali,6/29/20,2173
Saint Kitts and Nevis,6/29/20,15
Canada,6/29/20,5
Canada,6/29/20,11
Kosovo,6/29/20,2677
Burma,6/29/20,299
United Kingdom,6/29/20,3
United Kingdom,6/29/20,8
United Kingdom,6/29/20,41
MS Zaandam,6/29/20,9
Botswana,6/29/20,175
Burundi,6/29/20,170
Sierra Leone,6/29/20,1450
Netherlands,6/29/20,7
Malawi,6/29/20,1152
United Kingdom,6/29/20,13
France,6/29/20,1
South Sudan,6/29/20,1989
Western Sahara,6/29/20,10
Sao Tome and Principe,6/29/20,713
Yemen,6/29/20,1128
Comoros,6/29/20,272
Tajikistan,6/29/20,5900
Lesotho,6/29/20,27
Afghanistan,6/30/20,31517
Albania,6/30/20,2535
Algeria,6/30/20,13907
Andorra,6/30/20,855
Angola,6/30/20,284
Antigua and Barbuda,6/30/20,69
Argentina,6/30/20,64530
Armenia,6/30/20,25542
Australia,6/30/20,108
Australia,6/30/20,3203
Australia,6/30/20,29
Australia,6/30/20,1067
Australia,6/30/20,443
Australia,6/30/20,228
Australia,6/30/20,2231
Australia,6/30/20,611
Austria,6/30/20,17766
Azerbaijan,6/30/20,17524
Bahamas,6/30/20,104
