Index,date,group,name,quantity,unit_cogs
18718,2018-01-12,SPICES,CYNAMON MIEL.20 GR CYKORIA,1,0.61
18719,2018-01-12,SPICES,CYNAMON W LASCE 25 G,1,2.1
18720,2018-01-12,SPICES,DR O CUKIER WANILIOWY  16G,35,0.36
18721,2018-01-12,SPICES,DR O PROSZEK DO PIECZENIA  30G,30,0.36
18722,2018-01-12,SPICES,DR O SMIETAN FIX 9G,10,0.84
18723,2018-01-12,SPICES,FASOLA BIALA  500 G,3,4.93
18724,2018-01-12,SPICES,GALEO CYNAMON 20G,8,0.77
18725,2018-01-12,SPICES,GALEO LISC LAUROWY 5 G,12,0.85
18726,2018-01-12,SPICES,GALEO MAJERANEK 6 G,4,0.85
18727,2018-01-12,SPICES,GALEO PAPRYKA OSTRA 20G,5,0.6
18728,2018-01-12,SPICES,GALEO PAPRYKA SLODKA 16 G,3,0.6
18729,2018-01-12,SPICES,GALEO PIEPRZ CZARNY MIELONY,43,0.8025581395348841
18730,2018-01-12,SPICES,GALEO PRZYP DO BIGOSU I KAPUSTY 20G,6,0.8
18731,2018-01-12,SPICES,GALEO PRZYP.DO KURCZAKA 25G,2,0.84
18732,2018-01-12,SPICES,GALEO PRZYPRAWA DO GYROSA 20G,8,0.85
18733,2018-01-12,SPICES,GALEO ZIELE ANGIELSKIE 12G,8,0.8
18734,2018-01-12,SPICES,GALEO ZIOLA PROWANSALSKIE 10GR,5,0.84
18735,2018-01-12,SPICES,KAMIS BAZYLIA 10 G,3,1.12
18736,2018-01-12,SPICES,KAMIS PIEPRZ CYTRYNOWY 20G,8,1.1
18737,2018-01-12,SPICES,KAMIS PIEPRZ KOLOROWY 16G,6,1.42
18738,2018-01-12,SPICES,KAMIS PRZYPRAWA DO BIGOS 20G,2,1.23
18739,2018-01-12,SPICES,KAMIS PSTRAG Z KOPERKIEM,1,1.56
18740,2018-01-12,SPICES,KNOR DELIKAT DO MIES 75G,5,1.87
18741,2018-01-12,SPICES,KNORR DELIKAT CZERWONY 200G,1,6.01
18742,2018-01-12,SPICES,KNORR IMBIR Z NIGERI 15 G,1,1.29
18743,2018-01-12,SPICES,KNORR PAPRYKA OSTRA Z HISZPANI,2,1.29
18744,2018-01-12,SPICES,KNORR PRZYPRAWA DO KURCZAKA,2,1.61
18745,2018-01-12,SPICES,KNORR PRZYPRAWA DO RYB 23 G,5,1.24
18746,2018-01-12,SPICES,KNORR PRZYPRAWA ZLOTY KURCZAK,2,1.61
18747,2018-01-12,SPICES,LAYS SOLONE 40 G,9,0.837777777777778
18748,2018-01-12,SPICES,LISC LAUROWY 7 G,1,0.8
18749,2018-01-12,SPICES,MAK 250 G HELIO,11,1.6
18750,2018-01-12,SPICES,MARCO-POLO LUBCZYK LISC 40 G,2,1.76
18751,2018-01-12,SPICES,ORZECH W?OSKI 70 G,1,4.08
18752,2018-01-12,SPICES,PIEPRZ ZIARNISTY  APPETITA 18 GR,5,0.88
18753,2018-01-12,SPICES,PRYMAT ANYZ 20 G,2,1.54
18754,2018-01-12,SPICES,PRYMAT GALKA MUSZKATOLOWA CALA,1,3.07
18755,2018-01-12,SPICES,PRYMAT GOZDZIKI 10G,11,1.08
18756,2018-01-12,SPICES,PRYMAT GRILL KLASYCZNY,1,0.9
18757,2018-01-12,SPICES,PRYMAT GRILL PIKANTNT 20G,1,0.82
18758,2018-01-12,SPICES,PRYMAT KMINEK RZYMSKI MIELONY 15 G,1,0.99
18759,2018-01-12,SPICES,PRYMAT PRZYP.DO RYB 20G,12,0.79
18760,2018-01-12,SPICES,PRYMAT PRZYPRAWA DO ZIEMNIAKOW 25 G,3,0.98
18761,2018-01-12,SPICES,PRYMAT ZIELE ANGIELSKIE,14,0.7
18762,2018-01-12,SPICES,RODZYNKI 100GR SULTANSKIE HELIO,18,1.73
18763,2018-01-12,SPICES,WIN KOSTKA MIESNA 60G,10,1.31
18764,2018-01-12,SPICES,WIN MAGI W PLYNIE 200ML,8,1.79
18765,2018-01-12,SPICES,WIN ZIARENKA SMAKU 120G,6,1.66
18766,2018-01-12,SPICES,WIN ZIARENKA SMAKU 75G,4,1.5325
18767,2018-01-12,SPICES,WIN ZUPA GRZYBOWA 48 G,5,1.18
18768,2018-01-12,SPICES,ZUPA BLYSKAWICZNA WOLOWINA 60 G,3,0.3
18769,2018-01-12,SPICES,ZUPA BLYSKAWICZNA Z MAK KURCZAK 60 G,5,0.3
18770,2018-01-01,SWEETS,AMELIA PIANKA 380 G SMIET.CZEK,2,4.18
18771,2018-01-01,SWEETS,ANDRUTY   FURMANIAK,97,0.699381443298969
18772,2018-01-01,SWEETS,ANIMALS MODEL,1,5.68
18773,2018-01-01,SWEETS,BATON 7DAYS KAKAO W POLEWIE,3,0.55
18774,2018-01-01,SWEETS,BATON BOUNTY 57G,12,1.49
18775,2018-01-01,SWEETS,BATON IKAR XXL WAWEL,18,1.09
18776,2018-01-01,SWEETS,BATON KINDER BUENO 43G,27,1.81
18777,2018-01-01,SWEETS,BATON KNOPERS 25G,9,0.84
18778,2018-01-01,SWEETS,BATON LION 40 G PEANUT,3,0.86
18779,2018-01-01,SWEETS,BATON MACIEK XXL WAWEL  ADWOKAT,10,1.09
18780,2018-01-01,SWEETS,BATON MARS 51 G,12,1.04
18781,2018-01-01,SWEETS,BATON MILKI WAY PODWÓJNY,15,1.2
18782,2018-01-01,SWEETS,BATON MILKY WAY 21 5,22,0.6
18783,2018-01-01,SWEETS,BATON NESQUIK DELIC 25 G,6,0.92
18784,2018-01-01,SWEETS,BATON PIEROT WEDEL 45GR,3,1.12
18785,2018-01-01,SWEETS,BATON SNICKERS 50 G,11,1.04
18786,2018-01-01,SWEETS,BATON TWIX 56 G,9,0.96
18787,2018-01-01,SWEETS,BATONIK MUU 29 G,2,0.52
18788,2018-01-01,SWEETS,BATONIK POWER 30 G,1,0.66
18789,2018-01-01,SWEETS,BISZKOPTY WROCLAWSKIE 120G,3,1.68
18790,2018-01-01,SWEETS,BOMB MERCI 250G,2,9.85
18791,2018-01-01,SWEETS,BOMB MERCI GREEN 250 G,1,9.85
18792,2018-01-01,SWEETS,BOMB MON CHERI 157_5 G,1,9.85
18793,2018-01-01,SWEETS,BOMB TOFFIFEE 250 G,1,10.87
18794,2018-01-01,SWEETS,BOMB.FIORELLA 140G,4,3.78
18795,2018-01-01,SWEETS,BOMBONIERA GALARE.W CZEKOL WISNIA 190 G,2,4.18
18796,2018-01-01,SWEETS,BOMBONIERA GALARETKA W CZEK 190 G,1,3.05
18797,2018-01-01,SWEETS,BOMBONIERA IMPRESJA 207 G BARON,6,7.95
18798,2018-01-01,SWEETS,BOMBONIERA POMORZANKA 175 G CHOCO,2,4.85
18799,2018-01-01,SWEETS,BORSETO 7 DAYS Z OWOC.LESNYCH 80 G,1,1.21
18800,2018-01-01,SWEETS,BUBLE GUM ROLL,3,1.97
18801,2018-01-01,SWEETS,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,89,0.75
18802,2018-01-01,SWEETS,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,2,1.78
18803,2018-01-01,SWEETS,CHRUPKI STAR ORZECH  58 G,11,1.11
18804,2018-01-01,SWEETS,CHRUSCIKI/CIASTA ROZNE KG,16.39,21.729713239780303
18805,2018-01-01,SWEETS,CIASTKA BEZY LUZ,0.91,13.9450549450549
18806,2018-01-01,SWEETS,CIASTKA DESIMO MORELA 135 G,4,1.31
18807,2018-01-01,SWEETS,CIASTKA DESSIMO WISNIOWE 135 G,5,1.28
18808,2018-01-01,SWEETS,CIASTKA KRAKUSKI FLORIANKI 171G,8,2.87375
18809,2018-01-01,SWEETS,CIASTKA KRAKUSKI SERDUSZKA 171 G,6,2.9
18810,2018-01-01,SWEETS,CIASTKA KRAKUSKI ZBOZOWE 201 G,2,1.96
18811,2018-01-01,SWEETS,CIASTKA PALUSZKI 144 G POMAR.,5,2.77
18812,2018-01-01,SWEETS,CIASTKA SONATA 125 G CZEL.MLECZNA,2,2.93
18813,2018-01-01,SWEETS,CIASTKA SONATA 125 G DESEROWA,2,3.45
18814,2018-01-01,SWEETS,CIASTKA TAGUS 29 G TRUSKAWKA,3,0.67
18815,2018-01-01,SWEETS,CUKIERKI JOJO PIANKA 90G NESTLE,1,1.88
18816,2018-01-01,SWEETS,CUKIERKI JOJO PIANKA ZAKRECONE 90GR NEST,2,1.48
18817,2018-01-01,SWEETS,CUKIERKI PUDROWE LUZ,0.49,10.0
18818,2018-01-01,SWEETS,CZEK AMELIA MLECZNA 100G,4,1.39
18819,2018-01-01,SWEETS,CZEKOLADA  ALPEN GOLD ORZ+RODZ 90 G,1,2.13
18820,2018-01-01,SWEETS,DELICJE POMARANCZOWE 147G,4,2.19
18821,2018-01-01,SWEETS,DELICJE WISNIOWE 294G WEDEL,2,4.23
18822,2018-01-01,SWEETS,DRAZE SKAWA  CZEKOL.70G,7,0.84
18823,2018-01-01,SWEETS,DRAZE SMIETANKOWE 70G SKAWA,6,0.84
18824,2018-01-01,SWEETS,DROPS EUKALIPTUS,2,0.61
18825,2018-01-01,SWEETS,DROPS HALLS MIOD CYTRYNA 33_5G,2,1.51
18826,2018-01-01,SWEETS,DROPS HALLS ORGINAL 33_5G *20,6,1.35
18827,2018-01-01,SWEETS,EUROPAPIER DUZY,1,0.27
18828,2018-01-01,SWEETS,GOFRY KOKOS 100,3,2.14
18829,2018-01-01,SWEETS,GOFRY SEZAM 100 G,8,2.14
18830,2018-01-01,SWEETS,GOFRY SLODKIE 100 G,14,2.14
18831,2018-01-01,SWEETS,GOPL CZEKOLADA GORZKA 90 G,11,1.99
18832,2018-01-01,SWEETS,GOPL CZEKOLADA MLECZNA 90G,9,1.99
18833,2018-01-01,SWEETS,GOPL PRALINY JEY ME 27 G,1,0.84
18834,2018-01-01,SWEETS,GOPL.CUKIERKI MIETA 90G,2,1.05
18835,2018-01-01,SWEETS,GOPL.LANDRYNY BRANDO 90G,8,1.04375
18836,2018-01-01,SWEETS,GOPLANA EXTRA MIETA EXTRA MOCNE,9,0.92
18837,2018-01-01,SWEETS,GRZESKI B/CZEKOL DZIEL,29,0.6
18838,2018-01-01,SWEETS,GRZESKI GOFROWE 33G,4,0.61
18839,2018-01-01,SWEETS,GRZESKI W CZEKOLADZIE 36 G,50,0.79
18840,2018-01-01,SWEETS,GUMA MOIST,10,0.15
18841,2018-01-01,SWEETS,GUMA PUSH,1,0.63
18842,2018-01-01,SWEETS,GUMA ROSPUSZCZALNA SZCZELAJACA WAIRDS,4,0.82
18843,2018-01-01,SWEETS,GUMA ROZPUSZCZALNA KREDKA,2,0.14
18844,2018-01-01,SWEETS,HALLOW FIZZ,5,0.39
18845,2018-01-01,SWEETS,HALLS DROPS FRUIT,4,1.33
18846,2018-01-01,SWEETS,HERBATNIK PETIT BEURRE50 G JUTRZENKA,11,0.51
18847,2018-01-01,SWEETS,HERBATNIKI MALTANKI 80G LAJK,4,1.43
18848,2018-01-01,SWEETS,JACOBS VELVET  100G ROSP.SLOIK,1,9.53
18849,2018-01-01,SWEETS,JAJKO Z NIESPODZ FCB,3,2.29
18850,2018-01-01,SWEETS,JAJKO Z NIESPODZIANKA,40,2.28
18851,2018-01-01,SWEETS,JAJKO Z NIESPODZIANKA,24,2.28
18852,2018-01-01,SWEETS,JAJKO Z NIESPODZIANKA,2,2.29
18853,2018-01-01,SWEETS,KAMIS SUSZONE POMIDORY 15 G,4,1.64
18854,2018-01-01,SWEETS,KAMYKI ODRA 100 G,2,1.21
18855,2018-01-01,SWEETS,KINDER CHOCOLATE 100G,14,2.78
18856,2018-01-01,SWEETS,KINDER CHOCOLATE 50G,6,1.57
18857,2018-01-01,SWEETS,KRAZKI ORKISZOWE 60 G,1,1.71
18858,2018-01-01,SWEETS,KWAS CHLEBOWY 1 L,1,1.69
18859,2018-01-01,SWEETS,LIZAK DYNIA,7,1.54
18860,2018-01-01,SWEETS,LIZAK ROZA/SERCE,1,1.0
18861,2018-01-01,SWEETS,LIZAK ZELOWY HORROR,1,1.36
18862,2018-01-01,SWEETS,LODY CIEPLE DUZE 24,12,0.8
18863,2018-01-01,SWEETS,MIESZANKA STUDENCKA 100 G,1,3.71
18864,2018-01-01,SWEETS,MILKA 300 G OREO,3,6.66
18865,2018-01-01,SWEETS,MILKA CZEK.NADZ 37 G,9,1.16
18866,2018-01-01,SWEETS,MILKA CZEK.ORZECHOWA 100G,11,2.29
18867,2018-01-01,SWEETS,MILKA CZEK.TRUSKAW 100G,8,2.29
18868,2018-01-01,SWEETS,MILKA CZEKOLADA LACIATA 100G,2,2.29
18869,2018-01-01,SWEETS,MILKA CZEKOLADA MLECZNA 100G,9,2.29
18870,2018-01-01,SWEETS,MLECZKO ALPEJSKIE   CZEKOLAD.330 G MILKA,1,6.46
18871,2018-01-01,SWEETS,NAP AQA PLUS 1_5 L GAZ JAB+PIGWA,2,0.73
18872,2018-01-01,SWEETS,ORANZADA W PROSZKU ROZEK,4,0.73
18873,2018-01-01,SWEETS,ORANZADA W PROSZKU SUPER,11,0.37
18874,2018-01-01,SWEETS,PALUSZKI BESK. 70G,26,0.64
18875,2018-01-01,SWEETS,PALUSZKI JUNIOR 250 G,6,2.37
18876,2018-01-01,SWEETS,PAP LM LINK BLU,17,11.84
18877,2018-01-01,SWEETS,PETITKI LUBISIE Z CZEK 30 G,31,0.6238709677419351
18878,2018-01-01,SWEETS,PETITKI LUBISIE Z MORELA 30 G,32,0.62
18879,2018-01-01,SWEETS,PETITKI TRUSKAWKA  30 G,23,0.62
18880,2018-01-01,SWEETS,PIANKA DESEROWA SPRAY 250 G,1,3.33
18881,2018-01-01,SWEETS,PIERNIK DESIMO NADZ.200G,9,1.63
18882,2018-01-01,SWEETS,PIERNIK KROLEWSKI KRAKUS 150 G,2,2.32
18883,2018-01-01,SWEETS,PIERNIK W CZEKOLADZIE SKAWA,0.74,11.1216216216216
18884,2018-01-01,SWEETS,PRECLE 130 G,2,2.6
18885,2018-01-01,SWEETS,PRECLE SOLONE KLASYCZNE 125 G,1,2.0
18886,2018-01-01,SWEETS,PREZERWATYWA,1,2.8
18887,2018-01-01,SWEETS,PREZERWATYWA 3 SZT,4,2.8
18888,2018-01-01,SWEETS,PREZERWATYWY,1,2.8
18889,2018-01-01,SWEETS,PRINCE POLO ORZECH 35 G,14,0.79
18890,2018-01-01,SWEETS,PRINCE POLO XXL MLECZNE,19,0.92
18891,2018-01-01,SWEETS,PRINCE POLO XXL ORZECHOWE 50G,13,0.81
18892,2018-01-01,SWEETS,PRINCESA ZEBRA37 G,77,0.62
18893,2018-01-01,SWEETS,PRINCESSA 34G MLECZNA,11,0.59
18894,2018-01-01,SWEETS,PRINCESSA CHERRY 33 G,13,0.77
18895,2018-01-01,SWEETS,PRINCESSA ORZECH MAXI,23,0.81
18896,2018-01-01,SWEETS,RAFFAELLO 150G,3,7.59
18897,2018-01-01,SWEETS,ROGAL 7 DAYS BORSETO JAB+CYN,4,1.13
18898,2018-01-01,SWEETS,ROGAL 7 DAYS ORZECH KAKAO,8,1.3
18899,2018-01-01,SWEETS,ROGAL CHIPICAO 65G,6,1.36
18900,2018-01-01,SWEETS,SCHWEPPES TONIC 1_5 L,2,3.25
18901,2018-01-01,SWEETS,SEKACZ KAKAOWY WIS?A 24 G,24,0.53
18902,2018-01-01,SWEETS,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,1,2.04
18903,2018-01-01,SWEETS,SPRAY GRENADE,2,4.11
18904,2018-01-01,SWEETS,STAR MACZUGI 80 G,20,1.432
18905,2018-01-01,SWEETS,SUPER SPRAY,1,1.75
18906,2018-01-01,SWEETS,SUROWKA,1,2.13
18907,2018-01-01,SWEETS,TALARKI 155 G LAJKONIK,3,2.31
18908,2018-01-01,SWEETS,TIC TAK MALINA,13,1.14
18909,2018-01-01,SWEETS,TIK TAK MIETA,11,1.16272727272727
18910,2018-01-01,SWEETS,TIMI O SMAKU MIETY,4,0.6
18911,2018-01-01,SWEETS,WAFELEK PEPPA30G,7,0.83
18912,2018-01-01,SWEETS,WAFLE GORALKI ARACHID 42 G,12,0.575
18913,2018-01-01,SWEETS,WAFLE GORALKI CZEKOLADA 42 G,14,0.53
18914,2018-01-01,SWEETS,WAFLE GORALKI O SMAKU WANILIOWYM 42 G,17,0.5688235294117651
18915,2018-01-01,SWEETS,WAFLE KWADRAT DESER 120 G,11,2.35
18916,2018-01-01,SWEETS,WAFLE NESQUIK 26 G,10,0.728
18917,2018-01-01,SWEETS,WAFLE RYZOWE 100 G FIT,1,1.39
18918,2018-01-01,SWEETS,WAFLE SUCHE,8,2.02
18919,2018-01-01,SWEETS,WAFLE SUCHE 165 G,4,1.98
18920,2018-01-01,SWEETS,WAFLE SUCHE OWAL 130 G,3,2.07
18921,2018-01-01,SWEETS,WAFLE TRIPLEX 20 G,11,0.55
18922,2018-01-01,SWEETS,WAWEL CZEKOL  MALAGA 100G,3,1.75
18923,2018-01-01,SWEETS,WAWEL CZEKOLADA MICHALKI 100G,2,2.22
18924,2018-01-01,SWEETS,WEDEL CZEK GORZKA 100G,6,2.24
18925,2018-01-01,SWEETS,WEDEL CZEK.MLECZNA 100 G,12,2.62
18926,2018-01-01,SWEETS,WEDEL PAWELEK ADVOCAT 45G,1,0.87
18927,2018-01-01,SWEETS,WEDEL PAWELEK TOFFI 45G,15,0.89
18928,2018-01-01,SWEETS,WEDEL PTASIE  MLECZKO KOKOS 380 G,2,7.99
18929,2018-01-01,SWEETS,WEDEL PTASIE MLECZKO WANILIA 380 G,2,9.56
18930,2018-01-01,SWEETS,ZAPALNICZKA ZABAWKA,2,1.92
18931,2018-01-01,SWEETS,ZARODKI PRZENNE 150 G,1,2.2
18932,2018-01-01,SWEETS,ZELKI JUMI 100 G,10,1.07
18933,2018-01-01,SWEETS,ZELKI KABLE DLUGIE,8,0.55
18934,2018-01-01,SWEETS,ZELKI NIM 2SOKKI  90 G,16,1.95
18935,2018-01-01,SWEETS,ZELKI Z WITAM.NIM2 100G,5,2.38
18936,2018-01-02,SWEETS,ANDRUTY   FURMANIAK,45,0.68
18937,2018-01-02,SWEETS,BABKA  KOWOLKA,4,5.09
18938,2018-01-02,SWEETS,BATON 7DAYS KAKAO W POLEWIE,20,0.585
18939,2018-01-02,SWEETS,BATON BOUNTY 57G,2,1.49
18940,2018-01-02,SWEETS,BATON IKAR XXL WAWEL,15,1.02333333333333
18941,2018-01-02,SWEETS,BATON KINDER BUENO 43G,14,1.8285714285714298
18942,2018-01-02,SWEETS,BATON KNOPERS 25G,56,0.88
18943,2018-01-02,SWEETS,BATON LION 40 G PEANUT,1,0.86
18944,2018-01-02,SWEETS,BATON MARS 51 G,17,1.04
18945,2018-01-02,SWEETS,BATON MILKI WAY PODWÓJNY,5,1.2
18946,2018-01-02,SWEETS,BATON MILKY WAY 21 5,9,0.6
18947,2018-01-02,SWEETS,BATON NESQUIK DELIC 25 G,3,0.92
18948,2018-01-02,SWEETS,BATON PIEROT WEDEL 45GR,2,1.12
18949,2018-01-02,SWEETS,BATON SNICKERS 50 G,27,1.04
18950,2018-01-02,SWEETS,BATON TWIX 56 G,10,0.96
18951,2018-01-02,SWEETS,BATONIK POWER 30 G,47,0.66
18952,2018-01-02,SWEETS,BISZKOPTY WROCLAWSKIE 120G,6,1.74
18953,2018-01-02,SWEETS,BOMB MERCI 250G,3,9.85
18954,2018-01-02,SWEETS,BOMB MON CHERI 147 G SERCE,1,14.2
18955,2018-01-02,SWEETS,BOMB MON CHERI 157_5 G,2,9.85
18956,2018-01-02,SWEETS,BOMBONIERA   BARON 115 G,1,5.29
18957,2018-01-02,SWEETS,BOMBONIERA FLOWER 92 G,3,5.57
18958,2018-01-02,SWEETS,BOMBONIERA SERCE RAFFAELLO 140 G,2,13.15
18959,2018-01-02,SWEETS,BOMBONIERKA TAGO EXCELENT,2,5.49
18960,2018-01-02,SWEETS,BUBLE GUM ROLL,4,1.97
18961,2018-01-02,SWEETS,CHRUPKI KUKUR. CELKA 70GR OPAK 25 SZT,105,0.733333333333333
18962,2018-01-02,SWEETS,CHRUPKI KUKURYDZIANE OWOCOWE 80 G,15,1.78
18963,2018-01-02,SWEETS,CHRUPKI STAR ORZECH  58 G,1,1.11
18964,2018-01-02,SWEETS,CHRUSCIKI/CIASTA ROZNE KG,5.99,22.5375626043406
18965,2018-01-02,SWEETS,CIASTKA BEZY LUZ,0.17,13.9411764705882
18966,2018-01-02,SWEETS,CIASTKA DESIMO MORELA 135 G,1,1.31
18967,2018-01-02,SWEETS,CIASTKA HIT 220G CZEKOLADA,3,2.69
18968,2018-01-02,SWEETS,CIASTKA KRAKUSKI FLORIANKI 171G,2,2.9
18969,2018-01-02,SWEETS,CIASTKA KRAKUSKI SERDUSZKA 171 G,4,2.9
18970,2018-01-02,SWEETS,CIASTKA PALUSZKI 144G WISNIA,3,2.98
18971,2018-01-02,SWEETS,CIASTKA SONATA 125 G DESEROWA,1,3.45
18972,2018-01-02,SWEETS,CIASTKA TAGUS 29 G TRUSKAWKA,15,0.67
18973,2018-01-02,SWEETS,CUKIERKI CHOCOMILA -ROSHEN,0.22,9.90909090909091
18974,2018-01-02,SWEETS,CZEK AMELIA MLECZNA 100G,3,1.39
18975,2018-01-02,SWEETS,CZEKOLADA BARON 100 G WALWNTYNKOWA,7,2.78
18976,2018-01-02,SWEETS,DELICJE POMARANCZOWE 147G,5,2.19
18977,2018-01-02,SWEETS,DELICJE WISNIOWE 294G WEDEL,2,4.23
18978,2018-01-02,SWEETS,DR.O CIASTO BABECZKI,1,6.5
18979,2018-01-02,SWEETS,DRAZE SKAWA  CZEKOL.70G,3,0.84
18980,2018-01-02,SWEETS,DRAZE SMIETANKOWE 70G SKAWA,4,0.84
18981,2018-01-02,SWEETS,DROPS HALLS MIOD CYTRYNA 33_5G,2,1.35
18982,2018-01-02,SWEETS,EUROPAPIER DUZY,8,0.27
18983,2018-01-02,SWEETS,FERRERO ROCHER 100 G,1,8.57
18984,2018-01-02,SWEETS,GOFRY KOKOS 100,6,2.14
18985,2018-01-02,SWEETS,GOFRY SEZAM 100 G,1,2.24
18986,2018-01-02,SWEETS,GOFRY SLODKIE 100 G,3,2.1733333333333302
18987,2018-01-02,SWEETS,GOPL CZEKOLADA GORZKA 90 G,8,2.165
18988,2018-01-02,SWEETS,GOPL CZEKOLADA MLECZNA 90G,18,2.09
18989,2018-01-02,SWEETS,GOPL FIGURKA  _30 G,18,0.71
18990,2018-01-02,SWEETS,GOPL PRALINY JEY ME 27 G,1,0.84
18991,2018-01-02,SWEETS,GOPL.CUKIERKI MIETA 90G,2,1.05
18992,2018-01-02,SWEETS,GOPL.LANDRYNY BRANDO 90G,7,1.05
18993,2018-01-02,SWEETS,GOPLANA EXTRA MIETA EXTRA MOCNE,5,0.92
18994,2018-01-02,SWEETS,GRZESKI B/CZEKOL DZIEL,19,0.58
18995,2018-01-02,SWEETS,GRZESKI GOFROWE 33G,10,0.61
18996,2018-01-02,SWEETS,GRZESKI MEGA KAKAO,42,0.55
18997,2018-01-02,SWEETS,GRZESKI W CZEKOLADZIE 36 G,50,0.6748
18998,2018-01-02,SWEETS,GUMA MOIST,5,0.15
18999,2018-01-02,SWEETS,GUMA PUSH,4,0.63
19000,2018-01-02,SWEETS,GUMA ROZPUSZCZALNA KREDKA,11,0.14
19001,2018-01-02,SWEETS,HERBATNIK PETIT BEURRE50 G JUTRZENKA,18,0.5133333333333329
19002,2018-01-02,SWEETS,HERBATNIKI BE BE 16G,58,0.281724137931034
19003,2018-01-02,SWEETS,HERBATNIKI MALTANKI 80G LAJK,2,1.43
19004,2018-01-02,SWEETS,JAJKO Z NIESPODZ FCB,3,2.29
19005,2018-01-02,SWEETS,JAJKO Z NIESPODZIANKA,20,2.28
19006,2018-01-02,SWEETS,JAJKO Z NIESPODZIANKA,2,2.28
19007,2018-01-02,SWEETS,JAJKO Z NIESPODZIANKA,1,2.29
19008,2018-01-02,SWEETS,KAMYKI ODRA 100 G,2,1.21
19009,2018-01-02,SWEETS,KARTY,1,0.08
19010,2018-01-02,SWEETS,KINDER CHOCOLATE 100G,3,3.0633333333333304
19011,2018-01-02,SWEETS,KINDER CHOCOLATE 50G,22,1.6868181818181798
19012,2018-01-02,SWEETS,KRAKERSY SUPER 180G LAJKONIK,1,2.29
19013,2018-01-02,SWEETS,KUBUS 0_9 L BANAN+TRUS,1,2.25
19014,2018-01-02,SWEETS,KWAS CHLEBOWY 1 L,1,1.69
19015,2018-01-02,SWEETS,LIZAK BABA JAGA,1,4.51
19016,2018-01-02,SWEETS,LIZAK CHOINKA,2,1.49
19017,2018-01-02,SWEETS,LIZAK DYNIA,2,1.54
19018,2018-01-02,SWEETS,LIZAK LOVE,55,0.22
19019,2018-01-02,SWEETS,LIZAK ROZA/SERCE,28,1.0
19020,2018-01-02,SWEETS,LIZAK ZELOWY HORROR,1,1.36
19021,2018-01-02,SWEETS,LODY CIEPLE DUZE 24,36,0.8
19022,2018-01-02,SWEETS,MIESZANKA STUDENCKA 100 G,1,3.71
19023,2018-01-02,SWEETS,MILKA 300 G OREO,3,6.66
19024,2018-01-02,SWEETS,MILKA CZEK.NADZ 37 G,5,1.16
19025,2018-01-02,SWEETS,MILKA CZEK.ORZECHOWA 100G,4,2.29
19026,2018-01-02,SWEETS,MILKA CZEK.TRUSKAW 100G,8,2.29
19027,2018-01-02,SWEETS,MLECZKO ALPEJSKIE   CZEKOLAD.330 G MILKA,2,6.74
19028,2018-01-02,SWEETS,MLECZKO ALPEJSKIE  330 G WANILIA,1,6.59
19029,2018-01-02,SWEETS,MLECZKO DOBOSZ 400G,2,5.37
19030,2018-01-02,SWEETS,NAP AQA PLUS 1_5 L GAZ JAB+PIGWA,9,0.7322222222222221
19031,2018-01-02,SWEETS,ORANZADA W PROSZKU ROZEK,10,0.73
19032,2018-01-02,SWEETS,ORANZADA W PROSZKU SUPER,21,0.37
19033,2018-01-02,SWEETS,PALUSZKI BESK. 70G,24,0.7025
19034,2018-01-02,SWEETS,PALUSZKI STAR 180 G,7,1.49
19035,2018-01-02,SWEETS,PAP LM LINK BLU,17,11.6823529411765
19036,2018-01-02,SWEETS,PETITKI LUBISIE OWOCE LESNE,20,0.62
19037,2018-01-02,SWEETS,PETITKI LUBISIE Z CZEK 30 G,43,0.65
19038,2018-01-02,SWEETS,PETITKI LUBISIE Z MORELA 30 G,1,0.62
19039,2018-01-02,SWEETS,PIERNIK DESIMO NADZ.200G,7,1.63
19040,2018-01-02,SWEETS,PIERNIK W CZEKOLADZIE SKAWA,0.21,11.095238095238098
19041,2018-01-02,SWEETS,PILKA PUCHAR Z CUKIERKAMI,4,6.36
19042,2018-01-02,SWEETS,PREZERWATYWY,1,2.8
19043,2018-01-02,SWEETS,PRINCE POLO ORZECH 35 G,10,0.79
19044,2018-01-02,SWEETS,PRINCE POLO XXL 52G CLASSIC,26,0.84
19045,2018-01-02,SWEETS,PRINCE POLO XXL MLECZNE,47,0.8485106382978721
19046,2018-01-02,SWEETS,PRINCESA ZEBRA37 G,30,0.62
19047,2018-01-02,SWEETS,PRINCESSA 34G MLECZNA,15,0.59
19048,2018-01-02,SWEETS,RAFFAELLO 150G,1,7.59
19049,2018-01-02,SWEETS,ROGAL CHIPICAO 65G,1,1.21
19050,2018-01-02,SWEETS,RURKI PAKOWANE W POL 120 G FLIS,2,2.54
19051,2018-01-02,SWEETS,SCHWEPPES TONIC 1_5 L,1,3.25
19052,2018-01-02,SWEETS,SEKRET NATURY ZESTAW 6 HERBAT OWOCOWYCH,1,7.2
19053,2018-01-02,SWEETS,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,6,2.04
19054,2018-01-02,SWEETS,STAR MACZUGI 80 G,25,1.44
19055,2018-01-02,SWEETS,SUROWKA,2,2.13
