id,title,rating,year,duration,Var,actor,actor_fb_likes
4003,Woman Thou Art Loosed,R,2004.0,94.0,2,Kimberly Elise,637.0
4003,Woman Thou Art Loosed,R,2004.0,94.0,3,Clifton Powell,469.0
4004,Real Women Have Curves,PG-13,2002.0,90.0,1,America Ferrera,953.0
4004,Real Women Have Curves,PG-13,2002.0,90.0,2,Lupe Ontiveros,625.0
4004,Real Women Have Curves,PG-13,2002.0,90.0,3,George Lopez,453.0
4005,Deadline Gallipoli,,,197.0,1,Rachel Griffiths,578.0
4005,Deadline Gallipoli,,,197.0,2,Jessica De Gouw,476.0
4005,Deadline Gallipoli,,,197.0,3,Luke Ford,110.0
4006,Water,PG-13,2005.0,117.0,1,John Abraham,1000.0
4006,Water,PG-13,2005.0,117.0,2,Lisa Ray,329.0
4006,Water,PG-13,2005.0,117.0,3,Seema Biswas,31.0
4007,East Is East,R,1999.0,96.0,1,Archie Panjabi,884.0
4007,East Is East,R,1999.0,96.0,2,Jimi Mistry,183.0
4007,East Is East,R,1999.0,96.0,3,Om Puri,163.0
4008,Whipped,R,2000.0,82.0,1,Callie Thorne,472.0
4008,Whipped,R,2000.0,82.0,2,Brian Van Holt,324.0
4008,Whipped,R,2000.0,82.0,3,David Heyman,51.0
4009,Kama Sutra: A Tale of Love,R,1996.0,109.0,1,Indira Varma,729.0
4009,Kama Sutra: A Tale of Love,R,1996.0,109.0,2,Sarita Choudhury,257.0
4009,Kama Sutra: A Tale of Love,R,1996.0,109.0,3,Rekha,200.0
4010,Please Give,R,2010.0,90.0,1,Oliver Platt,1000.0
4010,Please Give,R,2010.0,90.0,2,Thomas Ian Nicholas,864.0
4010,Please Give,R,2010.0,90.0,3,Ann Morgan Guilbert,547.0
4011,Willy Wonka & the Chocolate Factory,G,1971.0,89.0,1,Peter Ostrum,240.0
4011,Willy Wonka & the Chocolate Factory,G,1971.0,89.0,2,Jack Albertson,177.0
4011,Willy Wonka & the Chocolate Factory,G,1971.0,89.0,3,Julie Dawn Cole,124.0
4012,Warlock: The Armageddon,R,1993.0,98.0,1,Julian Sands,687.0
4012,Warlock: The Armageddon,R,1993.0,98.0,2,Zach Galligan,233.0
4012,Warlock: The Armageddon,R,1993.0,98.0,3,Paula Marshall,222.0
4013,8 Heads in a Duffel Bag,R,1997.0,95.0,1,Kristy Swanson,579.0
4013,8 Heads in a Duffel Bag,R,1997.0,95.0,2,George Hamilton,341.0
4013,8 Heads in a Duffel Bag,R,1997.0,95.0,3,Dyan Cannon,267.0
4014,Days of Heaven,PG,1978.0,94.0,1,Sam Shepard,820.0
4014,Days of Heaven,PG,1978.0,94.0,2,Stuart Margolin,350.0
4014,Days of Heaven,PG,1978.0,94.0,3,Richard Libertini,180.0
4015,Thirteen Conversations About One Thing,R,2001.0,104.0,1,Matthew McConaughey,11000.0
4015,Thirteen Conversations About One Thing,R,2001.0,104.0,2,Rob McElhenney,813.0
4015,Thirteen Conversations About One Thing,R,2001.0,104.0,3,Amy Irving,194.0
4016,Jawbreaker,R,1999.0,87.0,1,Julie Benz,3000.0
4016,Jawbreaker,R,1999.0,87.0,2,Judy Greer,2000.0
4016,Jawbreaker,R,1999.0,87.0,3,Jeff Conaway,844.0
4017,Basquiat,R,1996.0,108.0,1,Gary Oldman,10000.0
4017,Basquiat,R,1996.0,108.0,2,Michael Wincott,721.0
4017,Basquiat,R,1996.0,108.0,3,Courtney Love,353.0
4018,Frances Ha,R,2012.0,86.0,1,Greta Gerwig,962.0
4018,Frances Ha,R,2012.0,86.0,2,Grace Gummer,481.0
4018,Frances Ha,R,2012.0,86.0,3,Vanessa Ray,270.0
4019,Tsotsi,R,2005.0,94.0,1,Terry Pheto,113.0
4019,Tsotsi,R,2005.0,94.0,2,Nambitha Mpumlwana,64.0
4019,Tsotsi,R,2005.0,94.0,3,Rapulana Seiphemo,29.0
4020,Happiness,,1998.0,134.0,1,Philip Seymour Hoffman,22000.0
4020,Happiness,,1998.0,134.0,2,Jon Lovitz,11000.0
4020,Happiness,,1998.0,134.0,3,Dylan Baker,812.0
4021,DysFunktional Family,R,2003.0,89.0,1,Eddie Griffin,489.0
4021,DysFunktional Family,R,2003.0,89.0,2,Joe Howard,26.0
4021,DysFunktional Family,R,2003.0,89.0,3,Robert Noble,24.0
4022,Tusk,R,2014.0,102.0,1,Johnny Depp,40000.0
4022,Tusk,R,2014.0,102.0,2,Haley Joel Osment,3000.0
4022,Tusk,R,2014.0,102.0,3,Michael Parks,387.0
4023,Oldboy,R,2003.0,120.0,1,Min-sik Choi,717.0
4023,Oldboy,R,2003.0,120.0,2,Ji-tae Yu,78.0
4023,Oldboy,R,2003.0,120.0,3,Hye-jeong Kang,38.0
4024,Letters to God,PG,2010.0,110.0,1,Robyn Lively,439.0
4024,Letters to God,PG,2010.0,110.0,2,Michael Bolten,399.0
4024,Letters to God,PG,2010.0,110.0,3,Christopher Schmidt,221.0
4025,Hobo with a Shotgun,Not Rated,2011.0,86.0,1,Gregory Smith,694.0
4025,Hobo with a Shotgun,Not Rated,2011.0,86.0,2,Robb Wells,324.0
4025,Hobo with a Shotgun,Not Rated,2011.0,86.0,3,Molly Dunsworth,104.0
4026,Compadres,R,2016.0,101.0,1,Kevin Pollak,574.0
4026,Compadres,R,2016.0,101.0,2,Héctor Jiménez,327.0
4026,Compadres,R,2016.0,101.0,3,Erick Elias,165.0
4027,Freeway,R,1996.0,102.0,1,Bokeem Woodbine,904.0
4027,Freeway,R,1996.0,102.0,2,Dan Hedaya,281.0
4027,Freeway,R,1996.0,102.0,3,Robert Peters,221.0
4028,Love's Abiding Joy,PG,2006.0,87.0,1,William Morgan Sheppard,702.0
4028,Love's Abiding Joy,PG,2006.0,87.0,2,Kevin Gage,366.0
4028,Love's Abiding Joy,PG,2006.0,87.0,3,Brianna Brown,331.0
4029,Fish Tank,Not Rated,2009.0,123.0,1,Michael Fassbender,13000.0
4029,Fish Tank,Not Rated,2009.0,123.0,2,Harry Treadaway,260.0
4029,Fish Tank,Not Rated,2009.0,123.0,3,Jason Maza,168.0
4030,Damsels in Distress,PG-13,2011.0,99.0,1,Greta Gerwig,962.0
4030,Damsels in Distress,PG-13,2011.0,99.0,2,Megalyn Echikunwoke,476.0
4030,Damsels in Distress,PG-13,2011.0,99.0,3,Zach Woods,322.0
4031,Creature,,,173.0,1,Craig T. Nelson,723.0
4031,Creature,,,173.0,2,Colm Feore,539.0
4031,Creature,,,173.0,3,Megalyn Echikunwoke,476.0
4032,Bachelorette,R,2012.0,87.0,1,Kirsten Dunst,4000.0
4032,Bachelorette,R,2012.0,87.0,2,Adam Scott,3000.0
4032,Bachelorette,R,2012.0,87.0,3,Andrew Rannells,416.0
4033,BrainDead,,,44.0,1,Danny Pino,786.0
4033,BrainDead,,,44.0,2,Megan Hilty,341.0
4033,BrainDead,,,44.0,3,Zach Grenier,246.0
4034,Brave New Girl,PG-13,2004.0,120.0,1,Virginia Madsen,913.0
4034,Brave New Girl,PG-13,2004.0,120.0,2,Aaron Ashmore,750.0
4034,Brave New Girl,PG-13,2004.0,120.0,3,Lindsey Haun,249.0
4035,Tim and Eric's Billion Dollar Movie,R,2012.0,93.0,1,Michael Gross,536.0
4035,Tim and Eric's Billion Dollar Movie,R,2012.0,93.0,2,William Atherton,317.0
4035,Tim and Eric's Billion Dollar Movie,R,2012.0,93.0,3,Bob Ross,197.0
4036,The Grand,,,60.0,1,Susan Hampshire,40.0
4036,The Grand,,,60.0,2,Amanda Mealing,37.0
4036,The Grand,,,60.0,3,Tim Healy,23.0
4037,Summer Storm,R,2004.0,98.0,1,Alicja Bachleda,289.0
4037,Summer Storm,R,2004.0,98.0,2,Kostja Ullmann,38.0
4037,Summer Storm,R,2004.0,98.0,3,Robert Stadlober,17.0
4038,Fort McCoy,R,2011.0,100.0,1,Johnny Pacar,1000.0
4038,Fort McCoy,R,2011.0,100.0,2,Eric Stoltz,902.0
4038,Fort McCoy,R,2011.0,100.0,3,Brendan Fehr,847.0
4039,Chain Letter,R,2009.0,88.0,1,Matt Cohen,487.0
4039,Chain Letter,R,2009.0,88.0,2,Betsy Russell,298.0
4039,Chain Letter,R,2009.0,88.0,3,Noah Segan,236.0
4040,Just Looking,R,1999.0,97.0,1,Gretchen Mol,600.0
4040,Just Looking,R,1999.0,97.0,2,Patti LuPone,325.0
4040,Just Looking,R,1999.0,97.0,3,Peter Onorati,56.0
4041,The Divide,R,2011.0,122.0,1,Michael Biehn,2000.0
4041,The Divide,R,2011.0,122.0,2,Lauren German,683.0
4041,The Divide,R,2011.0,122.0,3,Rosanna Arquette,605.0
4042,The Eclipse,R,2009.0,86.0,1,Aidan Quinn,767.0
4042,The Eclipse,R,2009.0,86.0,2,Iben Hjejle,123.0
4042,The Eclipse,R,2009.0,86.0,3,Jim Norton,77.0
4043,Demonic,R,2015.0,83.0,1,Frank Grillo,798.0
4043,Demonic,R,2015.0,83.0,2,Scott Mechlowicz,634.0
4043,Demonic,R,2015.0,83.0,3,Aaron Yoo,617.0
4044,My Big Fat Independent Movie,R,2005.0,80.0,1,Neil Hopkins,231.0
4044,My Big Fat Independent Movie,R,2005.0,80.0,2,Darren Keefe Reiher,27.0
4044,My Big Fat Independent Movie,R,2005.0,80.0,3,David Douglas,19.0
4045,The Deported,PG-13,2009.0,90.0,1,Taylor Negron,1000.0
4045,The Deported,PG-13,2009.0,90.0,2,Michael Rapaport,975.0
4045,The Deported,PG-13,2009.0,90.0,3,Talia Shire,452.0
4046,Tanner Hall,R,2009.0,96.0,1,Tom Everett Scott,433.0
4046,Tanner Hall,R,2009.0,96.0,2,Amy Sedaris,397.0
4046,Tanner Hall,R,2009.0,96.0,3,Chris Kattan,357.0
4047,Open Road,,2013.0,85.0,1,John Savage,652.0
4047,Open Road,,2013.0,85.0,2,Kristi Clainos,124.0
4047,Open Road,,2013.0,85.0,3,Emily Nelson,47.0
4048,They Came Together,R,2014.0,83.0,1,Christopher Meloni,3000.0
4048,They Came Together,R,2014.0,83.0,2,Amy Poehler,1000.0
4048,They Came Together,R,2014.0,83.0,3,Jack McBrayer,975.0
4049,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,R,2013.0,80.0,1,French Stewart,319.0
4049,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,R,2013.0,80.0,2,Ashley Martin,302.0
4049,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,R,2013.0,80.0,3,Olivia Alexander,73.0
4050,Never Back Down 2: The Beatdown,R,2011.0,90.0,1,Michael Jai White,2000.0
4050,Never Back Down 2: The Beatdown,R,2011.0,90.0,2,Alex Meraz,606.0
4050,Never Back Down 2: The Beatdown,R,2011.0,90.0,3,Jillian Murray,454.0
4051,Point Blank,Approved,1967.0,92.0,1,Lee Marvin,756.0
4051,Point Blank,Approved,1967.0,92.0,2,Angie Dickinson,754.0
4051,Point Blank,Approved,1967.0,92.0,3,Carroll O'Connor,480.0
4052,Four Single Fathers,,2009.0,100.0,1,Stephanie Szostak,1000.0
4052,Four Single Fathers,,2009.0,100.0,2,Sarah Rafferty,810.0
4052,Four Single Fathers,,2009.0,100.0,3,Salvatore Santone,382.0
4053,Enter the Dangerous Mind,,2013.0,88.0,1,Noel Gugliemi,2000.0
4053,Enter the Dangerous Mind,,2013.0,88.0,2,David Bianchi,715.0
4053,Enter the Dangerous Mind,,2013.0,88.0,3,Jason Priestley,471.0
4054,Something Wicked,R,2014.0,95.0,1,Julian Morris,1000.0
4054,Something Wicked,R,2014.0,95.0,2,Shantel VanSanten,748.0
4054,Something Wicked,R,2014.0,95.0,3,John Robinson,375.0
4055,AWOL-72,R,2015.0,82.0,1,Bokeem Woodbine,904.0
4055,AWOL-72,R,2015.0,82.0,2,Brooke Newton,779.0
4055,AWOL-72,R,2015.0,82.0,3,Brett Wagner,648.0
4056,Iguana,,1988.0,97.0,1,Everett McGill,201.0
4056,Iguana,,1988.0,97.0,2,Jack Taylor,39.0
4056,Iguana,,1988.0,97.0,3,Fabio Testi,37.0
4057,Chicago Overcoat,R,2009.0,94.0,1,Mike Starr,854.0
4057,Chicago Overcoat,R,2009.0,94.0,2,Stacy Keach,602.0
4057,Chicago Overcoat,R,2009.0,94.0,3,Frank Vincent,356.0
4058,Barry Munday,R,2010.0,95.0,1,Judy Greer,2000.0
4058,Barry Munday,R,2010.0,95.0,2,Cybill Shepherd,536.0
4058,Barry Munday,R,2010.0,95.0,3,Shea Whigham,463.0
4059,Central Station,R,1998.0,113.0,1,Fernanda Montenegro,119.0
4059,Central Station,R,1998.0,113.0,2,Matheus Nachtergaele,14.0
4059,Central Station,R,1998.0,113.0,3,Othon Bastos,11.0
4060,Pocketful of Miracles,Approved,1961.0,136.0,1,Ann-Margret,931.0
4060,Pocketful of Miracles,Approved,1961.0,136.0,2,Glenn Ford,416.0
4060,Pocketful of Miracles,Approved,1961.0,136.0,3,Thomas Mitchell,248.0
4061,Close Range,,2015.0,80.0,1,Anthony L. Fernandez,640.0
4061,Close Range,,2015.0,80.0,2,Nick Chinlund,277.0
4061,Close Range,,2015.0,80.0,3,Scott Evans,214.0
4062,Boynton Beach Club,R,2005.0,105.0,1,Dyan Cannon,267.0
4062,Boynton Beach Club,R,2005.0,105.0,2,Michael Nouri,225.0
4062,Boynton Beach Club,R,2005.0,105.0,3,Brenda Vaccaro,183.0
4063,Amnesiac,,2014.0,90.0,1,Olivia Rose Keegan,216.0
4063,Amnesiac,,2014.0,90.0,2,Patrick Bauchau,158.0
4063,Amnesiac,,2014.0,90.0,3,Mia Barron,21.0
4064,Freakonomics,PG-13,2010.0,93.0,1,Greg Crowe,875.0
4064,Freakonomics,PG-13,2010.0,93.0,2,James Ransone,412.0
4064,Freakonomics,PG-13,2010.0,93.0,3,Tempestt Bledsoe,394.0
4065,High Tension,Unrated,2003.0,89.0,1,Cécile De France,447.0
4065,High Tension,Unrated,2003.0,89.0,2,Maïwenn,236.0
4065,High Tension,Unrated,2003.0,89.0,3,Oana Pellea,142.0
4066,Griff the Invisible,PG-13,2010.0,90.0,1,Maeve Dermody,130.0
4066,Griff the Invisible,PG-13,2010.0,90.0,2,Patrick Brammall,96.0
4066,Griff the Invisible,PG-13,2010.0,90.0,3,Kelly Paterniti,39.0
4067,Unnatural,R,2015.0,89.0,1,Q'orianka Kilcher,679.0
4067,Unnatural,R,2015.0,89.0,2,Gregory Cruz,234.0
4067,Unnatural,R,2015.0,89.0,3,Allegra Carpenter,29.0
4068,Hustle & Flow,R,2005.0,116.0,1,Isaac Hayes,275.0
4068,Hustle & Flow,R,2005.0,116.0,2,Paula Jai Parker,247.0
4068,Hustle & Flow,R,2005.0,116.0,3,Elise Neal,165.0
4069,Some Like It Hot,Not Rated,1959.0,120.0,1,Nehemiah Persoff,105.0
4069,Some Like It Hot,Not Rated,1959.0,120.0,2,Joe E. Brown,103.0
4069,Some Like It Hot,Not Rated,1959.0,120.0,3,George Raft,102.0
4070,Friday the 13th Part VII: The New Blood,R,1988.0,88.0,1,Kane Hodder,935.0
4070,Friday the 13th Part VII: The New Blood,R,1988.0,88.0,2,Terry Kiser,448.0
4070,Friday the 13th Part VII: The New Blood,R,1988.0,88.0,3,William Butler,181.0
4071,The Wizard of Oz,Passed,1939.0,102.0,1,Margaret Hamilton,695.0
4071,The Wizard of Oz,Passed,1939.0,102.0,2,Terry,421.0
4071,The Wizard of Oz,Passed,1939.0,102.0,3,Billie Burke,357.0
4072,Young Frankenstein,PG,1974.0,106.0,1,Madeline Kahn,1000.0
4072,Young Frankenstein,PG,1974.0,106.0,2,Peter Boyle,595.0
4072,Young Frankenstein,PG,1974.0,106.0,3,Teri Garr,481.0
4073,Diary of the Dead,R,2007.0,95.0,1,Megan Park,569.0
4073,Diary of the Dead,R,2007.0,95.0,2,Shawn Roberts,529.0
4073,Diary of the Dead,R,2007.0,95.0,3,Joe Dinicol,192.0
4074,Lage Raho Munna Bhai,PG-13,2006.0,144.0,1,Vidya Balan,464.0
4074,Lage Raho Munna Bhai,PG-13,2006.0,144.0,2,Sanjay Dutt,426.0
4074,Lage Raho Munna Bhai,PG-13,2006.0,144.0,3,Jimmy Shergill,327.0
4075,Ulee's Gold,R,1997.0,113.0,1,Peter Fonda,402.0
4075,Ulee's Gold,R,1997.0,113.0,2,Patricia Richardson,222.0
4075,Ulee's Gold,R,1997.0,113.0,3,Vanessa Zima,42.0
4076,The Black Stallion,G,1979.0,118.0,1,Teri Garr,481.0
4076,The Black Stallion,G,1979.0,118.0,2,Kelly Reno,81.0
4076,The Black Stallion,G,1979.0,118.0,3,Hoyt Axton,48.0
4077,Sardaar Ji,,2015.0,141.0,1,Bhavkhandan Singh Rakhra,258.0
4077,Sardaar Ji,,2015.0,141.0,2,Neeru Bajwa,85.0
4077,Sardaar Ji,,2015.0,141.0,3,Diljit Dosanjh,32.0
4078,Journey to Saturn,Not Rated,2008.0,90.0,1,Iben Hjejle,123.0
4078,Journey to Saturn,Not Rated,2008.0,90.0,2,Frank Hvam,33.0
4078,Journey to Saturn,Not Rated,2008.0,90.0,3,Casper Christensen,13.0
4079,Donovan's Reef,Not Rated,1963.0,109.0,1,Lee Marvin,756.0
4079,Donovan's Reef,Not Rated,1963.0,109.0,2,Cesar Romero,370.0
4079,Donovan's Reef,Not Rated,1963.0,109.0,3,Jack Warden,359.0
4080,The Dress,,1996.0,95.0,1,Rijk de Gooyer,20.0
4080,The Dress,,1996.0,95.0,2,Ariane Schluter,3.0
4080,The Dress,,1996.0,95.0,3,Henri Garcin,2.0
4081,A Guy Named Joe,Passed,1943.0,122.0,1,Spencer Tracy,760.0
4081,A Guy Named Joe,Passed,1943.0,122.0,2,Esther Williams,675.0
4081,A Guy Named Joe,Passed,1943.0,122.0,3,Irene Dunne,315.0
4082,Blazing Saddles,R,1974.0,93.0,1,Madeline Kahn,1000.0
4082,Blazing Saddles,R,1974.0,93.0,2,David Huddleston,1000.0
4082,Blazing Saddles,R,1974.0,93.0,3,Harvey Korman,628.0
4083,Friday the 13th: The Final Chapter,R,1984.0,97.0,1,Judie Aronson,158.0
4083,Friday the 13th: The Final Chapter,R,1984.0,97.0,2,Tom Everett,84.0
4083,Friday the 13th: The Final Chapter,R,1984.0,97.0,3,Kimberly Beck,74.0
4084,Ida,PG-13,2013.0,82.0,1,Joanna Kulig,88.0
4084,Ida,PG-13,2013.0,82.0,2,Agata Trzebuchowska,64.0
4084,Ida,PG-13,2013.0,82.0,3,Agata Kulesza,46.0
4085,Maurice,R,1987.0,140.0,1,Rupert Graves,443.0
4085,Maurice,R,1987.0,140.0,2,Denholm Elliott,249.0
4085,Maurice,R,1987.0,140.0,3,Simon Callow,239.0
4086,Beer League,R,2006.0,86.0,1,Joe Lo Truglio,833.0
4086,Beer League,R,2006.0,86.0,2,Laurie Metcalf,549.0
4086,Beer League,R,2006.0,86.0,3,Seymour Cassel,327.0
4087,Riding Giants,PG-13,2004.0,105.0,1,Gerry Lopez,52.0
4087,Riding Giants,PG-13,2004.0,105.0,2,Gabrielle Reece,52.0
4087,Riding Giants,PG-13,2004.0,105.0,3,Laird John Hamilton,28.0
4088,Timecrimes,R,2007.0,66.0,1,Karra Elejalde,123.0
4088,Timecrimes,R,2007.0,66.0,2,Nacho Vigalondo,76.0
4088,Timecrimes,R,2007.0,66.0,3,Bárbara Goenaga,36.0
4089,Silver Medallist,,2009.0,99.0,1,Jack Kao,11.0
4089,Silver Medallist,,2009.0,99.0,2,Bo Huang,4.0
4089,Silver Medallist,,2009.0,99.0,3,Zheng Xu,4.0
4090,Timber Falls,R,2007.0,100.0,1,Brianna Brown,331.0
4090,Timber Falls,R,2007.0,100.0,2,Nick Searcy,272.0
4090,Timber Falls,R,2007.0,100.0,3,Beth Broderick,209.0
4091,Singin' in the Rain,Approved,1952.0,103.0,1,Rita Moreno,804.0
4091,Singin' in the Rain,Approved,1952.0,103.0,2,Debbie Reynolds,786.0
4091,Singin' in the Rain,Approved,1952.0,103.0,3,Cyd Charisse,390.0
4092,"Fat, Sick & Nearly Dead",,2010.0,97.0,1,Joe Cross,65.0
4092,"Fat, Sick & Nearly Dead",,2010.0,97.0,2,Joel Fuhrman,2.0
4092,"Fat, Sick & Nearly Dead",,2010.0,97.0,3,Amy Badberg,0.0
4093,A Haunted House,R,2013.0,86.0,1,Essence Atkins,713.0
4093,A Haunted House,R,2013.0,86.0,2,Alanna Ubach,584.0
4093,A Haunted House,R,2013.0,86.0,3,J.B. Smoove,555.0
4094,2016: Obama's America,PG,2012.0,87.0,1,Barack Obama,871.0
4094,2016: Obama's America,PG,2012.0,87.0,2,Zackary Steven Graham,118.0
4094,2016: Obama's America,PG,2012.0,87.0,3,Dinesh D'Souza,67.0
4095,That Thing You Do!,PG,1996.0,149.0,1,Tom Hanks,15000.0
4095,That Thing You Do!,PG,1996.0,149.0,2,Charlize Theron,9000.0
4095,That Thing You Do!,PG,1996.0,149.0,3,Ethan Embry,982.0
4096,Halloween III: Season of the Witch,R,1982.0,98.0,1,Tom Atkins,381.0
4096,Halloween III: Season of the Witch,R,1982.0,98.0,2,Dan O'Herlihy,128.0
4096,Halloween III: Season of the Witch,R,1982.0,98.0,3,Nancy Kyes,67.0
4097,Escape from the Planet of the Apes,G,1971.0,98.0,1,Roddy McDowall,595.0
4097,Escape from the Planet of the Apes,G,1971.0,98.0,2,M. Emmet Walsh,521.0
4097,Escape from the Planet of the Apes,G,1971.0,98.0,3,Sal Mineo,450.0
4098,Hud,Approved,1963.0,112.0,1,Patricia Neal,617.0
4098,Hud,Approved,1963.0,112.0,2,Melvyn Douglas,189.0
4098,Hud,Approved,1963.0,112.0,3,Whit Bissell,124.0
4099,Kevin Hart: Let Me Explain,R,2013.0,75.0,1,David Jason Perez,1000.0
4099,Kevin Hart: Let Me Explain,R,2013.0,75.0,2,La'Princess Jackson,309.0
4099,Kevin Hart: Let Me Explain,R,2013.0,75.0,3,Dana Hanna,36.0
4100,My Own Private Idaho,R,1991.0,104.0,1,Keanu Reeves,18000.0
4100,My Own Private Idaho,R,1991.0,104.0,2,Udo Kier,595.0
4100,My Own Private Idaho,R,1991.0,104.0,3,Flea,535.0
4101,Garden State,R,2004.0,102.0,1,Armando Riesco,625.0
4101,Garden State,R,2004.0,102.0,2,Michael Weston,379.0
4101,Garden State,R,2004.0,102.0,3,Jill Flint,294.0
4102,Before Sunrise,R,1995.0,105.0,1,Hanno Pöschl,15.0
4102,Before Sunrise,R,1995.0,105.0,2,Hans Weingartner,12.0
4102,Before Sunrise,R,1995.0,105.0,3,Dominik Castell,4.0
4103,Sur le seuil,,2003.0,99.0,1,Patrick Huard,50.0
4103,Sur le seuil,,2003.0,99.0,2,Michel Côté,16.0
4103,Sur le seuil,,2003.0,99.0,3,Jean Pierre Bergeron,6.0
4104,Jesus' Son,R,1999.0,107.0,1,Billy Crudup,745.0
4104,Jesus' Son,R,1999.0,107.0,2,Samantha Morton,632.0
4104,Jesus' Son,R,1999.0,107.0,3,Mark Webber,442.0
4105,Saving Face,R,2004.0,96.0,1,Joan Chen,643.0
4105,Saving Face,R,2004.0,96.0,2,Ato Essandoh,265.0
4105,Saving Face,R,2004.0,96.0,3,Jessica Hecht,209.0
4106,Brick Lane,PG-13,2007.0,101.0,1,Satish Kaushik,56.0
4106,Brick Lane,PG-13,2007.0,101.0,2,Christopher Simpson,41.0
4106,Brick Lane,PG-13,2007.0,101.0,3,Tannishtha Chatterjee,40.0
4107,Robot & Frank,PG-13,2012.0,89.0,1,Frank Langella,903.0
4107,Robot & Frank,PG-13,2012.0,89.0,2,Joshua Ormond,291.0
4107,Robot & Frank,PG-13,2012.0,89.0,3,Ana Gasteyer,215.0
4108,My Life Without Me,R,2003.0,106.0,1,Sarah Polley,900.0
4108,My Life Without Me,R,2003.0,106.0,2,Julian Richings,648.0
4108,My Life Without Me,R,2003.0,106.0,3,Amanda Plummer,471.0
4109,The Spectacular Now,R,2013.0,95.0,1,Shailene Woodley,8000.0
4109,The Spectacular Now,R,2013.0,95.0,2,Jennifer Jason Leigh,1000.0
4109,The Spectacular Now,R,2013.0,95.0,3,Dayo Okeniyi,478.0
4110,Marilyn Hotchkiss' Ballroom Dancing and Charm School,,1990.0,34.0,1,William Hurt,882.0
4110,Marilyn Hotchkiss' Ballroom Dancing and Charm School,,1990.0,34.0,2,Elden Henson,577.0
4110,Marilyn Hotchkiss' Ballroom Dancing and Charm School,,1990.0,34.0,3,Michael Bower,362.0
4111,Religulous,R,2008.0,101.0,1,Bill Maher,334.0
4111,Religulous,R,2008.0,101.0,2,Tal Bachman,4.0
4111,Religulous,R,2008.0,101.0,3,Steve Burg,0.0
4112,Fuel,Not Rated,2008.0,112.0,1,Larry David,860.0
4112,Fuel,Not Rated,2008.0,112.0,2,Sheryl Crow,130.0
4112,Fuel,Not Rated,2008.0,112.0,3,George W. Bush,125.0
4113,Valley of the Heart's Delight,,2006.0,100.0,1,Bruce McGill,655.0
4113,Valley of the Heart's Delight,,2006.0,100.0,2,Diana Scarwid,157.0
4113,Valley of the Heart's Delight,,2006.0,100.0,3,Tom Bower,107.0
4114,Eye of the Dolphin,PG-13,2006.0,100.0,1,Katharine Ross,640.0
4114,Eye of the Dolphin,PG-13,2006.0,100.0,2,Carly Schroeder,261.0
4114,Eye of the Dolphin,PG-13,2006.0,100.0,3,George Harris,249.0
4115,8: The Mormon Proposition,R,2010.0,80.0,1,Dustin Lance Black,191.0
4115,8: The Mormon Proposition,R,2010.0,80.0,2,Emily Pearson,12.0
4115,8: The Mormon Proposition,R,2010.0,80.0,3,Gavin Newsom,5.0
4116,The Other End of the Line,PG-13,2008.0,106.0,1,Larry Miller,611.0
4116,The Other End of the Line,PG-13,2008.0,106.0,2,Anupam Kher,397.0
4116,The Other End of the Line,PG-13,2008.0,106.0,3,Shriya Saran,315.0
4117,Anatomy,R,2000.0,103.0,1,Benno Fürmann,127.0
4117,Anatomy,R,2000.0,103.0,2,Rüdiger Vogler,10.0
4117,Anatomy,R,2000.0,103.0,3,Sebastian Blomberg,10.0
4118,Sleep Dealer,PG-13,2008.0,90.0,1,Leonor Varela,427.0
4118,Sleep Dealer,PG-13,2008.0,90.0,2,Jacob Vargas,399.0
4118,Sleep Dealer,PG-13,2008.0,90.0,3,Tenoch Huerta,35.0
4119,Super,R,2010.0,96.0,1,Linda Cardellini,2000.0
4119,Super,R,2010.0,96.0,2,Rainn Wilson,973.0
4119,Super,R,2010.0,96.0,3,Paul T. Taylor,370.0
4120,Christmas Mail,TV-PG,2010.0,89.0,1,Ashley Scott,795.0
4120,Christmas Mail,TV-PG,2010.0,89.0,2,Piper Mackenzie Harris,607.0
4120,Christmas Mail,TV-PG,2010.0,89.0,3,Lochlyn Munro,555.0
4121,Stung,Not Rated,2015.0,87.0,1,Clifton Collins Jr.,968.0
4121,Stung,Not Rated,2015.0,87.0,2,Cecilia Pillado,625.0
4121,Stung,Not Rated,2015.0,87.0,3,David Masterson,577.0
4122,Antibirth,,2016.0,94.0,1,Natasha Lyonne,1000.0
4122,Antibirth,,2016.0,94.0,2,Emmanuel Kabongo,677.0
4122,Antibirth,,2016.0,94.0,3,Mark Webber,442.0
4123,Get on the Bus,R,1996.0,120.0,1,Bernie Mac,1000.0
4123,Get on the Bus,R,1996.0,120.0,2,Harry Lennix,748.0
4123,Get on the Bus,R,1996.0,120.0,3,Andre Braugher,702.0
4124,Thr3e,PG-13,2006.0,101.0,1,Marc Blucas,973.0
4124,Thr3e,PG-13,2006.0,101.0,2,Max Ryan,872.0
4124,Thr3e,PG-13,2006.0,101.0,3,Justine Waddell,201.0
4125,Idiocracy,R,2006.0,84.0,1,Anthony 'Citric' Campos,586.0
4125,Idiocracy,R,2006.0,84.0,2,Patrick Fischler,497.0
