Index,state_abuja,state_kwara,state_lagos,state_ogun,state_oyo,state_rivers
24207,0,0,1,0,0,0
10372,0,0,1,0,0,0
5459,0,0,1,0,0,0
5708,0,0,1,0,0,0
23799,0,0,1,0,0,0
314,0,0,1,0,0,0
19615,0,1,0,0,0,0
8170,0,0,1,0,0,0
4164,0,0,1,0,0,0
17987,0,0,1,0,0,0
12445,0,0,1,0,0,0
22828,0,0,1,0,0,0
16459,0,0,1,0,0,0
16996,0,0,1,0,0,0
17386,0,0,1,0,0,0
10714,0,0,1,0,0,0
5340,0,0,0,1,0,0
15176,0,0,1,0,0,0
16368,0,0,1,0,0,0
12288,0,0,1,0,0,0
16005,0,0,1,0,0,0
18187,0,0,1,0,0,0
14959,0,0,1,0,0,0
19190,0,0,0,1,0,0
3553,0,0,0,0,0,1
19652,0,0,0,1,0,0
5652,0,0,1,0,0,0
3876,0,0,1,0,0,0
1948,0,0,1,0,0,0
5778,0,0,1,0,0,0
13791,1,0,0,0,0,0
24603,0,0,1,0,0,0
19337,0,0,1,0,0,0
15025,1,0,0,0,0,0
21263,0,0,1,0,0,0
15631,0,0,0,0,1,0
3370,0,0,1,0,0,0
3023,0,0,1,0,0,0
3652,0,0,1,0,0,0
3857,0,0,1,0,0,0
10031,0,0,1,0,0,0
8810,0,0,1,0,0,0
19277,0,0,0,1,0,0
2799,0,0,1,0,0,0
23223,0,0,1,0,0,0
2978,0,0,1,0,0,0
19119,0,1,0,0,0,0
20562,0,0,1,0,0,0
1471,0,0,1,0,0,0
21609,0,0,1,0,0,0
2800,0,0,1,0,0,0
12908,0,0,1,0,0,0
14783,0,0,1,0,0,0
10951,0,0,1,0,0,0
7996,0,0,1,0,0,0
13470,0,0,1,0,0,0
10229,0,0,1,0,0,0
620,0,0,1,0,0,0
16593,0,0,1,0,0,0
20802,0,0,0,1,0,0
23451,0,0,1,0,0,0
4799,0,0,1,0,0,0
23342,1,0,0,0,0,0
377,0,0,1,0,0,0
2524,0,0,1,0,0,0
13147,1,0,0,0,0,0
20668,0,0,0,0,0,1
21491,1,0,0,0,0,0
11795,0,0,1,0,0,0
3474,0,0,1,0,0,0
16300,0,0,1,0,0,0
8265,1,0,0,0,0,0
7579,0,0,1,0,0,0
22829,1,0,0,0,0,0
2087,0,0,1,0,0,0
17441,0,0,1,0,0,0
23018,0,0,1,0,0,0
8308,0,0,1,0,0,0
13553,0,0,1,0,0,0
10880,1,0,0,0,0,0
22619,0,0,1,0,0,0
13695,0,0,1,0,0,0
21280,0,0,1,0,0,0
16469,0,0,1,0,0,0
14353,0,0,1,0,0,0
14323,0,0,1,0,0,0
3267,0,0,1,0,0,0
16283,0,0,1,0,0,0
21130,0,0,0,0,1,0
9399,0,0,1,0,0,0
130,0,0,1,0,0,0
19913,0,0,1,0,0,0
14880,0,0,1,0,0,0
2191,0,0,1,0,0,0
6361,1,0,0,0,0,0
15155,0,0,1,0,0,0
18518,0,0,1,0,0,0
13271,0,0,1,0,0,0
11496,0,0,1,0,0,0
12407,0,0,1,0,0,0
16608,0,0,1,0,0,0
6945,0,0,1,0,0,0
23993,0,0,1,0,0,0
17705,0,0,1,0,0,0
4804,0,0,1,0,0,0
4844,0,0,1,0,0,0
11009,0,0,1,0,0,0
20593,0,0,0,0,0,1
6900,0,0,1,0,0,0
20598,0,0,0,1,0,0
17371,0,0,1,0,0,0
1490,0,0,0,0,0,1
3674,1,0,0,0,0,0
11527,0,0,1,0,0,0
16105,0,0,1,0,0,0
20480,0,0,0,0,0,1
17369,0,0,1,0,0,0
2875,0,0,1,0,0,0
10786,0,0,1,0,0,0
6991,0,0,1,0,0,0
12729,0,0,1,0,0,0
21915,1,0,0,0,0,0
16303,0,0,1,0,0,0
16142,0,0,0,0,1,0
21650,0,0,1,0,0,0
12548,0,0,1,0,0,0
18961,0,0,0,0,1,0
5917,0,0,1,0,0,0
12628,1,0,0,0,0,0
882,0,0,1,0,0,0
2826,0,0,1,0,0,0
23772,0,0,1,0,0,0
19360,0,0,1,0,0,0
12292,0,0,1,0,0,0
14004,0,0,1,0,0,0
16809,1,0,0,0,0,0
12321,0,0,1,0,0,0
21435,0,0,1,0,0,0
20139,0,0,1,0,0,0
10759,0,0,1,0,0,0
6682,0,0,1,0,0,0
3966,0,0,1,0,0,0
2546,0,0,0,0,0,1
1752,0,0,1,0,0,0
16217,0,0,1,0,0,0
3065,0,0,1,0,0,0
2516,0,0,1,0,0,0
11860,0,0,1,0,0,0
7502,0,0,1,0,0,0
3283,1,0,0,0,0,0
20855,0,0,0,1,0,0
17996,0,0,1,0,0,0
1139,0,0,1,0,0,0
6982,0,0,1,0,0,0
276,0,0,1,0,0,0
23931,0,0,1,0,0,0
6210,0,0,1,0,0,0
9445,0,0,1,0,0,0
7471,0,0,1,0,0,0
14867,0,0,1,0,0,0
369,0,0,1,0,0,0
19374,1,0,0,0,0,0
3672,1,0,0,0,0,0
3043,0,0,0,0,0,1
15224,0,0,0,0,1,0
19862,0,0,0,0,0,1
22197,0,0,1,0,0,0
4645,0,0,1,0,0,0
5165,0,0,1,0,0,0
4210,0,0,1,0,0,0
10848,0,0,1,0,0,0
7793,0,0,1,0,0,0
17864,0,0,1,0,0,0
1387,0,0,1,0,0,0
1670,0,0,1,0,0,0
9256,0,0,1,0,0,0
23929,0,0,1,0,0,0
24222,0,0,1,0,0,0
3621,1,0,0,0,0,0
19740,0,0,0,0,1,0
9720,0,0,1,0,0,0
16272,0,0,1,0,0,0
16036,0,0,1,0,0,0
19684,0,0,0,0,0,1
7905,0,0,1,0,0,0
21026,0,0,0,0,1,0
4955,0,0,1,0,0,0
6261,0,0,1,0,0,0
13231,0,0,1,0,0,0
3427,0,0,1,0,0,0
7928,0,0,1,0,0,0
2581,0,0,0,1,0,0
7478,0,0,1,0,0,0
19636,0,0,0,0,1,0
19416,0,0,0,0,1,0
12409,0,0,1,0,0,0
13667,0,0,1,0,0,0
13765,1,0,0,0,0,0
4119,0,0,1,0,0,0
11387,0,0,1,0,0,0
17708,0,0,1,0,0,0
6798,1,0,0,0,0,0
12648,0,0,1,0,0,0
14606,0,0,1,0,0,0
19839,0,0,0,0,1,0
7118,0,0,1,0,0,0
15507,0,0,1,0,0,0
8697,0,0,1,0,0,0
25118,0,0,1,0,0,0
17566,0,0,1,0,0,0
13081,0,0,1,0,0,0
1656,0,0,1,0,0,0
14636,0,0,1,0,0,0
16878,0,0,1,0,0,0
13712,0,0,1,0,0,0
24636,0,0,1,0,0,0
24357,0,0,1,0,0,0
4364,0,0,1,0,0,0
9333,0,0,1,0,0,0
11966,0,0,1,0,0,0
7250,0,0,1,0,0,0
3089,1,0,0,0,0,0
12127,0,0,1,0,0,0
12644,0,0,1,0,0,0
14261,0,0,1,0,0,0
2211,0,0,1,0,0,0
1939,0,0,1,0,0,0
23671,0,0,1,0,0,0
396,0,0,1,0,0,0
2990,1,0,0,0,0,0
9225,0,0,1,0,0,0
15391,0,0,1,0,0,0
10385,0,0,1,0,0,0
2468,0,0,1,0,0,0
14445,0,0,1,0,0,0
24893,0,0,1,0,0,0
8088,1,0,0,0,0,0
5019,0,0,1,0,0,0
12677,0,0,1,0,0,0
22138,1,0,0,0,0,0
11663,0,0,1,0,0,0
2917,0,0,1,0,0,0
2675,0,0,1,0,0,0
22611,0,0,1,0,0,0
11470,0,0,1,0,0,0
24173,0,0,1,0,0,0
4029,0,0,1,0,0,0
24796,0,0,1,0,0,0
20817,0,0,0,0,1,0
14120,0,0,1,0,0,0
3115,0,0,1,0,0,0
3610,0,0,1,0,0,0
20017,0,0,0,1,0,0
128,0,0,1,0,0,0
4289,0,0,0,0,0,1
455,0,0,1,0,0,0
1341,0,0,1,0,0,0
6474,0,0,0,0,0,1
11727,0,0,1,0,0,0
21145,0,0,1,0,0,0
18007,0,0,1,0,0,0
17544,0,0,1,0,0,0
15444,0,0,1,0,0,0
11883,0,0,1,0,0,0
94,0,0,1,0,0,0
7156,0,0,1,0,0,0
10560,1,0,0,0,0,0
11900,0,0,1,0,0,0
12411,1,0,0,0,0,0
1126,0,0,1,0,0,0
22215,0,0,1,0,0,0
20150,0,0,1,0,0,0
24967,0,0,1,0,0,0
11377,0,0,1,0,0,0
6330,0,0,1,0,0,0
22543,1,0,0,0,0,0
7501,0,0,1,0,0,0
12256,0,0,1,0,0,0
17962,0,0,1,0,0,0
392,0,0,1,0,0,0
12447,0,0,1,0,0,0
19233,0,0,0,0,0,1
16211,0,0,1,0,0,0
15107,0,0,1,0,0,0
17547,0,0,1,0,0,0
8537,1,0,0,0,0,0
17998,0,0,1,0,0,0
23491,0,0,1,0,0,0
6324,0,0,1,0,0,0
4860,0,0,1,0,0,0
9316,1,0,0,0,0,0
4762,1,0,0,0,0,0
19379,0,0,0,0,0,1
13023,0,0,1,0,0,0
2721,0,0,1,0,0,0
23857,0,0,1,0,0,0
19092,0,0,0,0,1,0
9706,0,0,1,0,0,0
9728,0,0,1,0,0,0
11223,1,0,0,0,0,0
17335,0,0,1,0,0,0
3691,0,0,1,0,0,0
13743,0,0,1,0,0,0
22548,1,0,0,0,0,0
11805,0,0,1,0,0,0
15551,0,0,1,0,0,0
890,0,0,1,0,0,0
13214,0,0,1,0,0,0
10576,0,0,1,0,0,0
9303,0,0,1,0,0,0
9532,0,0,0,1,0,0
12491,0,0,1,0,0,0
14189,0,0,1,0,0,0
19611,0,0,1,0,0,0
2611,0,0,1,0,0,0
6816,0,0,1,0,0,0
3673,1,0,0,0,0,0
3647,1,0,0,0,0,0
432,0,0,1,0,0,0
10783,0,0,1,0,0,0
4873,0,0,1,0,0,0
24070,0,0,1,0,0,0
2432,0,0,1,0,0,0
19057,0,1,0,0,0,0
8564,0,0,1,0,0,0
19369,0,0,1,0,0,0
7834,0,0,1,0,0,0
13381,0,0,1,0,0,0
4486,0,0,1,0,0,0
14726,0,0,1,0,0,0
5112,0,0,0,0,0,1
1895,0,0,1,0,0,0
9097,0,0,1,0,0,0
7683,0,0,1,0,0,0
22522,0,0,1,0,0,0
13577,0,0,1,0,0,0
25094,0,0,1,0,0,0
10165,0,0,1,0,0,0
15175,0,0,1,0,0,0
10406,0,0,1,0,0,0
4646,0,0,1,0,0,0
15720,0,0,1,0,0,0
11306,0,0,1,0,0,0
1218,0,0,1,0,0,0
22498,0,0,1,0,0,0
24477,0,0,1,0,0,0
6090,0,0,1,0,0,0
24119,0,0,1,0,0,0
20744,0,0,0,0,1,0
23111,1,0,0,0,0,0
23590,0,0,1,0,0,0
8924,1,0,0,0,0,0
17097,0,0,1,0,0,0
22135,1,0,0,0,0,0
12920,0,0,1,0,0,0
15745,0,0,1,0,0,0
10530,1,0,0,0,0,0
12846,0,0,1,0,0,0
18328,0,0,1,0,0,0
20859,1,0,0,0,0,0
4090,0,0,1,0,0,0
14161,0,0,1,0,0,0
20784,0,0,0,1,0,0
4693,0,0,1,0,0,0
19602,0,0,0,0,0,1
14450,0,0,1,0,0,0
18011,0,0,1,0,0,0
12386,0,0,1,0,0,0
18231,0,0,1,0,0,0
20762,1,0,0,0,0,0
21346,0,0,1,0,0,0
3858,0,0,1,0,0,0
22528,0,0,1,0,0,0
23699,0,0,1,0,0,0
12587,0,0,1,0,0,0
13934,0,0,1,0,0,0
24922,0,0,1,0,0,0
13960,0,0,1,0,0,0
3883,0,0,1,0,0,0
16703,0,0,1,0,0,0
13514,0,0,1,0,0,0
3206,0,0,1,0,0,0
9098,1,0,0,0,0,0
7995,0,0,1,0,0,0
14410,0,0,1,0,0,0
9437,0,0,1,0,0,0
1161,0,0,1,0,0,0
11722,0,0,1,0,0,0
6615,0,0,1,0,0,0
10952,0,0,1,0,0,0
4294,0,0,1,0,0,0
21720,1,0,0,0,0,0
16011,0,0,1,0,0,0
14279,0,0,1,0,0,0
14398,0,0,1,0,0,0
11371,0,0,1,0,0,0
9221,0,0,0,1,0,0
4319,0,0,1,0,0,0
12310,1,0,0,0,0,0
20883,0,0,1,0,0,0
24503,0,0,1,0,0,0
11693,0,0,1,0,0,0
19491,0,0,0,0,0,1
2854,0,0,1,0,0,0
1534,0,0,1,0,0,0
431,0,0,1,0,0,0
8271,0,0,1,0,0,0
16704,0,0,1,0,0,0
17176,0,0,1,0,0,0
15538,0,0,1,0,0,0
18828,0,0,1,0,0,0
1275,0,0,1,0,0,0
14997,0,0,1,0,0,0
2301,0,0,1,0,0,0
17037,0,0,1,0,0,0
2508,0,0,1,0,0,0
23188,0,0,1,0,0,0
3985,0,0,1,0,0,0
986,0,0,1,0,0,0
18158,0,0,1,0,0,0
17907,0,0,1,0,0,0
25177,0,0,1,0,0,0
13476,0,0,1,0,0,0
7457,0,0,1,0,0,0
10965,0,0,1,0,0,0
4702,0,0,1,0,0,0
16729,0,0,1,0,0,0
4661,1,0,0,0,0,0
20424,0,0,1,0,0,0
17096,0,0,1,0,0,0
6241,0,0,1,0,0,0
13485,1,0,0,0,0,0
15816,0,0,1,0,0,0
4959,0,0,1,0,0,0
8080,0,0,1,0,0,0
17023,0,0,1,0,0,0
14446,0,0,1,0,0,0
22607,0,0,1,0,0,0
4700,0,0,1,0,0,0
17302,0,0,1,0,0,0
747,0,0,1,0,0,0
18534,0,0,1,0,0,0
10442,0,0,1,0,0,0
20008,0,0,0,1,0,0
5126,0,0,1,0,0,0
7302,0,0,1,0,0,0
24928,0,0,1,0,0,0
18055,0,0,1,0,0,0
15017,0,0,1,0,0,0
7605,0,0,1,0,0,0
338,0,0,1,0,0,0
18489,1,0,0,0,0,0
16342,0,0,1,0,0,0
12152,0,0,1,0,0,0
17800,0,0,1,0,0,0
8340,0,0,1,0,0,0
2143,0,0,1,0,0,0
23851,0,0,1,0,0,0
1853,0,0,1,0,0,0
15787,0,0,1,0,0,0
17341,0,0,0,0,1,0
12631,0,0,1,0,0,0
14347,0,0,1,0,0,0
15204,0,0,1,0,0,0
11171,0,0,1,0,0,0
10700,0,0,1,0,0,0
19446,1,0,0,0,0,0
12869,0,0,1,0,0,0
12816,1,0,0,0,0,0
1780,0,0,1,0,0,0
18984,1,0,0,0,0,0
13929,0,0,0,0,0,1
23839,0,0,1,0,0,0
15388,0,0,1,0,0,0
16733,0,0,1,0,0,0
14857,0,0,1,0,0,0
15240,0,0,1,0,0,0
4,0,0,1,0,0,0
8057,0,0,1,0,0,0
3910,1,0,0,0,0,0
24510,0,0,1,0,0,0
10611,0,0,1,0,0,0
601,0,0,1,0,0,0
5206,0,0,1,0,0,0
5760,0,0,1,0,0,0
6993,1,0,0,0,0,0
23852,0,0,1,0,0,0
11529,1,0,0,0,0,0
21911,1,0,0,0,0,0
9873,0,0,1,0,0,0
19561,1,0,0,0,0,0
22190,1,0,0,0,0,0
4934,0,0,1,0,0,0
8136,0,0,1,0,0,0
15899,0,0,1,0,0,0
177,0,0,1,0,0,0
7066,0,0,1,0,0,0
22502,1,0,0,0,0,0
1058,0,0,1,0,0,0
14563,0,0,1,0,0,0
742,0,0,1,0,0,0
10754,0,0,1,0,0,0
16795,0,0,1,0,0,0
23605,0,0,1,0,0,0
22295,0,0,1,0,0,0
11364,0,0,1,0,0,0
1570,0,0,1,0,0,0
16403,0,0,1,0,0,0
18815,0,1,0,0,0,0
2431,0,0,1,0,0,0
19640,0,0,0,1,0,0
16811,1,0,0,0,0,0
19288,0,0,0,0,1,0
3076,0,0,1,0,0,0
21370,0,0,1,0,0,0
12498,1,0,0,0,0,0
22146,1,0,0,0,0,0
20487,0,0,0,0,0,1
16984,0,0,1,0,0,0
15729,1,0,0,0,0,0
15869,0,0,1,0,0,0
17763,0,0,1,0,0,0
941,0,0,1,0,0,0
9000,0,0,1,0,0,0
22181,1,0,0,0,0,0
16475,0,0,1,0,0,0
14109,0,0,1,0,0,0
24671,0,0,1,0,0,0
2231,0,0,1,0,0,0
18312,0,0,1,0,0,0
14069,0,0,1,0,0,0
22154,0,0,1,0,0,0
8710,0,0,1,0,0,0
1234,0,0,1,0,0,0
5074,0,0,1,0,0,0
11510,0,0,1,0,0,0
21236,0,0,1,0,0,0
12895,0,0,1,0,0,0
24973,0,0,1,0,0,0
15098,0,0,0,0,1,0
10772,0,0,1,0,0,0
22726,1,0,0,0,0,0
12694,0,0,1,0,0,0
13286,0,0,1,0,0,0
3984,0,0,1,0,0,0
19596,0,0,0,0,0,1
21765,1,0,0,0,0,0
19306,0,0,0,0,1,0
9258,0,0,1,0,0,0
20662,1,0,0,0,0,0
25193,0,0,1,0,0,0
7295,0,0,1,0,0,0
9665,0,0,1,0,0,0
17364,0,0,1,0,0,0
17733,0,0,1,0,0,0
8019,0,0,1,0,0,0
21859,1,0,0,0,0,0
8744,0,0,1,0,0,0
12701,0,0,1,0,0,0
8150,0,0,1,0,0,0
403,0,0,1,0,0,0
595,0,0,1,0,0,0
5906,0,0,1,0,0,0
24660,0,0,1,0,0,0
13775,0,0,1,0,0,0
24659,0,0,1,0,0,0
17647,0,0,1,0,0,0
16982,0,0,1,0,0,0
2360,1,0,0,0,0,0
1404,0,0,1,0,0,0
14394,0,0,1,0,0,0
22954,1,0,0,0,0,0
7410,0,0,1,0,0,0
290,0,0,1,0,0,0
11033,0,0,0,0,0,1
4523,0,0,1,0,0,0
2914,0,0,1,0,0,0
24954,0,0,1,0,0,0
8343,0,0,1,0,0,0
16185,0,0,1,0,0,0
25049,0,0,1,0,0,0
7338,0,0,1,0,0,0
10060,0,0,1,0,0,0
8982,0,0,1,0,0,0
15030,0,0,1,0,0,0
9566,0,0,1,0,0,0
15989,0,0,1,0,0,0
5941,0,0,1,0,0,0
1639,0,0,1,0,0,0
13200,0,0,0,0,1,0
14405,0,0,1,0,0,0
21763,1,0,0,0,0,0
13656,0,0,1,0,0,0
17221,0,0,1,0,0,0
15016,0,0,1,0,0,0
16935,0,0,1,0,0,0
14412,0,0,1,0,0,0
9988,0,0,1,0,0,0
16606,0,0,1,0,0,0
9405,0,0,1,0,0,0
15622,0,0,1,0,0,0
1486,0,0,1,0,0,0
21508,0,0,1,0,0,0
1217,0,0,1,0,0,0
15572,1,0,0,0,0,0
23564,1,0,0,0,0,0
23012,1,0,0,0,0,0
9814,0,0,1,0,0,0
15214,0,0,1,0,0,0
7378,0,0,1,0,0,0
13233,0,0,1,0,0,0
7443,0,0,1,0,0,0
20894,0,0,1,0,0,0
4869,0,0,1,0,0,0
15093,0,0,1,0,0,0
19456,0,0,1,0,0,0
3130,1,0,0,0,0,0
13612,1,0,0,0,0,0
3921,0,0,1,0,0,0
6915,0,0,1,0,0,0
5005,0,0,1,0,0,0
11428,0,0,1,0,0,0
23930,0,0,1,0,0,0
10389,0,0,1,0,0,0
18056,0,0,1,0,0,0
8067,0,0,1,0,0,0
5311,0,0,1,0,0,0
4302,0,0,1,0,0,0
21293,0,0,1,0,0,0
8555,0,0,1,0,0,0
21015,0,0,1,0,0,0
24602,0,0,1,0,0,0
18864,0,0,1,0,0,0
8879,0,0,1,0,0,0
4430,0,0,1,0,0,0
8314,1,0,0,0,0,0
14359,0,0,1,0,0,0
6514,0,0,1,0,0,0
6,0,0,1,0,0,0
4833,0,0,1,0,0,0
16528,0,0,1,0,0,0
17567,0,0,1,0,0,0
8582,0,0,1,0,0,0
474,0,0,1,0,0,0
25064,0,0,1,0,0,0
5300,0,0,1,0,0,0
13952,0,0,1,0,0,0
3140,0,0,1,0,0,0
17448,0,0,1,0,0,0
5776,0,0,1,0,0,0
5604,0,0,1,0,0,0
23371,1,0,0,0,0,0
15744,0,0,1,0,0,0
22480,0,0,1,0,0,0
1553,0,0,1,0,0,0
2767,0,0,1,0,0,0
21338,0,0,1,0,0,0
14930,0,0,1,0,0,0
16396,0,0,1,0,0,0
17631,0,0,1,0,0,0
1528,0,0,1,0,0,0
21832,0,0,1,0,0,0
21330,0,0,1,0,0,0
23737,0,0,1,0,0,0
16676,0,0,1,0,0,0
18146,0,0,1,0,0,0
1188,0,0,1,0,0,0
5468,0,0,1,0,0,0
18241,0,0,1,0,0,0
4242,0,0,1,0,0,0
17802,0,0,1,0,0,0
13140,0,0,1,0,0,0
9243,0,0,1,0,0,0
13565,0,0,1,0,0,0
11571,0,0,1,0,0,0
9631,0,0,1,0,0,0
1109,0,0,1,0,0,0
7368,0,0,1,0,0,0
14054,0,0,1,0,0,0
15143,0,0,1,0,0,0
18876,1,0,0,0,0,0
17241,0,0,1,0,0,0
22328,1,0,0,0,0,0
12365,0,0,1,0,0,0
19203,0,1,0,0,0,0
2569,0,0,1,0,0,0
24604,0,0,1,0,0,0
702,0,0,1,0,0,0
22928,1,0,0,0,0,0
18380,0,0,1,0,0,0
12974,0,0,1,0,0,0
1932,0,0,1,0,0,0
19015,1,0,0,0,0,0
11442,1,0,0,0,0,0
11812,0,0,1,0,0,0
15400,0,0,1,0,0,0
19310,0,0,0,1,0,0
24721,0,0,1,0,0,0
10516,0,0,1,0,0,0
10141,0,0,1,0,0,0
351,0,0,1,0,0,0
3402,0,0,1,0,0,0
19667,1,0,0,0,0,0
5341,0,0,1,0,0,0
2780,0,0,1,0,0,0
14906,0,0,1,0,0,0
2350,0,0,1,0,0,0
20900,0,0,0,0,1,0
20974,1,0,0,0,0,0
23321,0,0,1,0,0,0
4914,0,0,1,0,0,0
21460,0,0,1,0,0,0
7392,0,0,1,0,0,0
8241,0,0,1,0,0,0
8931,0,0,1,0,0,0
17409,0,0,1,0,0,0
6461,0,0,1,0,0,0
4509,0,0,1,0,0,0
3128,0,0,1,0,0,0
1759,0,0,1,0,0,0
24709,0,0,1,0,0,0
17758,0,0,0,0,1,0
18834,0,0,1,0,0,0
14994,0,0,1,0,0,0
2265,0,0,1,0,0,0
21939,0,0,1,0,0,0
18944,0,0,1,0,0,0
20038,0,0,1,0,0,0
17877,0,0,1,0,0,0
20752,1,0,0,0,0,0
21782,0,0,1,0,0,0
22521,0,0,1,0,0,0
7521,0,0,1,0,0,0
15645,1,0,0,0,0,0
20911,0,0,0,0,1,0
4372,0,0,0,0,0,1
12934,0,0,1,0,0,0
23162,1,0,0,0,0,0
335,0,0,1,0,0,0
15974,0,0,1,0,0,0
6855,0,0,1,0,0,0
18509,0,0,1,0,0,0
13817,0,0,1,0,0,0
5547,1,0,0,0,0,0
11347,0,0,1,0,0,0
23163,1,0,0,0,0,0
3604,0,0,0,0,0,1
23709,0,0,1,0,0,0
11058,0,0,1,0,0,0
12569,0,0,1,0,0,0
22958,1,0,0,0,0,0
13098,0,0,1,0,0,0
20366,0,0,0,0,1,0
3055,0,0,1,0,0,0
14172,0,0,1,0,0,0
5806,0,0,1,0,0,0
3949,0,0,1,0,0,0
24915,0,0,1,0,0,0
6883,0,0,0,0,0,1
22780,0,0,1,0,0,0
20454,0,0,0,1,0,0
6169,0,0,1,0,0,0
16017,0,0,1,0,0,0
2944,0,0,1,0,0,0
16871,0,0,1,0,0,0
21244,0,0,1,0,0,0
17660,0,0,1,0,0,0
3523,0,0,1,0,0,0
24507,0,0,1,0,0,0
10192,0,0,1,0,0,0
13349,0,0,1,0,0,0
22889,0,0,1,0,0,0
3014,0,0,1,0,0,0
15380,0,0,1,0,0,0
19354,0,0,1,0,0,0
17458,0,0,1,0,0,0
21822,1,0,0,0,0,0
14100,0,0,1,0,0,0
7200,0,0,1,0,0,0
12380,0,0,1,0,0,0
22871,1,0,0,0,0,0
24241,0,0,1,0,0,0
12088,0,0,1,0,0,0
4964,0,0,1,0,0,0
1600,0,0,1,0,0,0
8636,0,0,1,0,0,0
12523,0,0,1,0,0,0
11438,0,0,1,0,0,0
24634,0,0,1,0,0,0
19545,0,0,0,1,0,0
11475,0,0,1,0,0,0
13810,0,0,1,0,0,0
15344,0,0,1,0,0,0
8672,0,0,1,0,0,0
15832,0,0,1,0,0,0
10721,1,0,0,0,0,0
10188,0,0,1,0,0,0
22243,1,0,0,0,0,0
21451,0,0,1,0,0,0
5324,0,0,1,0,0,0
18115,0,0,1,0,0,0
8997,0,0,1,0,0,0
20036,0,0,0,0,0,1
3257,1,0,0,0,0,0
13433,0,0,1,0,0,0
13053,0,0,1,0,0,0
16897,0,0,1,0,0,0
2400,1,0,0,0,0,0
22941,0,0,1,0,0,0
17423,0,0,0,1,0,0
3770,0,0,1,0,0,0
6188,0,0,1,0,0,0
10591,0,0,1,0,0,0
7290,1,0,0,0,0,0
685,0,0,1,0,0,0
12858,0,0,1,0,0,0
11619,0,0,1,0,0,0
16048,0,0,1,0,0,0
21844,0,0,1,0,0,0
23234,0,0,1,0,0,0
19854,0,0,0,0,1,0
23891,0,0,1,0,0,0
4639,0,0,1,0,0,0
10653,0,0,1,0,0,0
20085,0,0,0,1,0,0
4674,0,0,0,0,0,1
22723,1,0,0,0,0,0
22164,0,0,1,0,0,0
15417,0,0,1,0,0,0
15411,0,0,1,0,0,0
22997,0,0,1,0,0,0
23611,0,0,1,0,0,0
7263,0,0,1,0,0,0
21124,0,0,0,0,1,0
13248,0,0,1,0,0,0
1645,0,0,1,0,0,0
14538,0,0,1,0,0,0
24992,0,0,1,0,0,0
8054,0,0,1,0,0,0
12187,0,0,1,0,0,0
11831,0,0,1,0,0,0
12168,0,0,1,0,0,0
8652,0,0,1,0,0,0
8981,0,0,1,0,0,0
16742,0,0,1,0,0,0
11217,0,0,1,0,0,0
12529,0,0,1,0,0,0
1049,0,0,1,0,0,0
11302,0,0,1,0,0,0
24313,0,0,1,0,0,0
5050,0,0,1,0,0,0
13364,0,0,1,0,0,0
13285,0,0,1,0,0,0
11094,0,0,1,0,0,0
20177,0,0,0,0,1,0
25166,0,0,1,0,0,0
7942,0,0,1,0,0,0
6539,0,0,1,0,0,0
7847,0,0,1,0,0,0
18758,1,0,0,0,0,0
2477,0,0,1,0,0,0
12124,0,0,1,0,0,0
11977,0,0,1,0,0,0
13130,0,0,1,0,0,0
2157,0,0,1,0,0,0
11181,0,0,1,0,0,0
6866,0,0,1,0,0,0
20839,0,0,0,1,0,0
19435,1,0,0,0,0,0
118,0,0,1,0,0,0
17988,1,0,0,0,0,0
14551,0,0,1,0,0,0
5732,0,0,0,0,0,1
9853,0,0,0,0,0,1
6051,0,0,1,0,0,0
21989,0,0,1,0,0,0
2313,0,0,1,0,0,0
12777,0,0,1,0,0,0
11734,0,0,1,0,0,0
7389,0,0,1,0,0,0
156,0,0,1,0,0,0
927,0,0,1,0,0,0
14890,0,0,1,0,0,0
7074,0,0,1,0,0,0
3552,0,0,1,0,0,0
2197,0,0,1,0,0,0
5147,0,0,1,0,0,0
20958,0,0,0,0,1,0
17974,0,0,1,0,0,0
5303,0,0,1,0,0,0
9689,0,0,1,0,0,0
16749,0,0,1,0,0,0
5408,0,0,1,0,0,0
520,0,0,1,0,0,0
5452,0,0,1,0,0,0
1575,0,0,1,0,0,0
17594,0,0,1,0,0,0
8161,0,0,1,0,0,0
278,0,0,1,0,0,0
857,0,0,1,0,0,0
15880,0,0,1,0,0,0
22931,1,0,0,0,0,0
8324,0,0,1,0,0,0
15428,0,0,1,0,0,0
13822,0,0,1,0,0,0
25175,0,0,1,0,0,0
17670,0,0,1,0,0,0
12069,0,0,1,0,0,0
238,0,0,1,0,0,0
698,0,0,1,0,0,0
20650,0,0,1,0,0,0
12574,0,0,1,0,0,0
1480,0,0,1,0,0,0
3178,1,0,0,0,0,0
5385,0,0,1,0,0,0
18932,0,1,0,0,0,0
280,0,0,1,0,0,0
6221,0,0,1,0,0,0
9043,1,0,0,0,0,0
24677,0,0,1,0,0,0
23091,1,0,0,0,0,0
11248,1,0,0,0,0,0
19249,0,0,0,0,0,1
24490,0,0,1,0,0,0
19534,0,0,0,1,0,0
14136,0,0,1,0,0,0
16621,0,0,1,0,0,0
24303,0,0,1,0,0,0
19055,0,1,0,0,0,0
14531,0,0,1,0,0,0
16670,0,0,0,0,1,0
8589,0,0,1,0,0,0
20471,0,0,0,0,0,1
